stage,grid,family,prior,kind,arm,split,horizon,n_seeds,n_trajectories,mean_nmse,ci95_low,ci95_high,normalized_rmse,mean_training_validation_seconds,fixed_choice_setup_train_bank_seconds,median_inference_ms_per_step
development,32,ks,correct,transformer,response_matched,test,96,6,64,0.8800462653288207,0.733013711856794,1.0318789796065093,0.9381078111436982,73.57900318480097,76.79618041962385,1.5432932996191084
development,32,ks,correct,transformer,response_matched,ood,64,6,64,9.547966454142747,2.645144618202031,21.118848782413377,3.0899783905624236,73.57900318480097,76.79618041962385,1.5432932996191084
development,32,ks,correct,transformer,response_matched,ood,96,6,64,20.648000962038555,3.31555719738188,51.77492369317985,4.544007148106014,73.57900318480097,76.79618041962385,1.5432932996191084
development,32,ks,correct,transformer,smooth,test,64,6,64,0.9132761658862106,0.5807520400937245,1.3016328945808613,0.9556548361653441,73.35965639694284,76.57736987077321,1.547532097902149
development,32,ks,correct,transformer,smooth,test,96,6,64,1.8785938586632487,1.3184669202545027,2.549031016578655,1.3706180571783113,73.35965639694284,76.57736987077321,1.547532097902149
development,32,ks,correct,transformer,smooth,ood,64,6,64,13.438201600832903,3.7954321514902314,30.31355878412682,3.6658152709640053,73.35965639694284,76.57736987077321,1.547532097902149
development,32,ks,correct,transformer,smooth,ood,96,6,64,32.490110860561394,5.120848088759717,82.55535207142509,5.700009724602353,73.35965639694284,76.57736987077321,1.547532097902149
development,32,wave,coefficient,fno,iid,test,64,6,64,0.0032977122746942872,0.0022160642305850513,0.004508409834049367,0.05742571092023404,41.84471892324897,43.76153073258077,1.3269816641695797
development,32,wave,coefficient,fno,iid,test,96,6,64,0.007732496302632369,0.004719608467931735,0.013743377005020534,0.0879346137913414,41.84471892324897,43.76153073258077,1.3269816641695797
development,32,wave,coefficient,fno,iid,ood,64,6,64,0.35461393602504315,0.2446974333133443,0.4656214417860812,0.5954946985700571,41.84471892324897,43.76153073258077,1.3269816641695797
development,32,wave,coefficient,fno,iid,ood,96,6,64,0.6424464776009393,0.4189719858720966,0.929355321311844,0.8015275900434989,41.84471892324897,43.76153073258077,1.3269816641695797
development,32,wave,coefficient,fno,none,test,64,6,64,0.0004111781988375262,0.000296105983143519,0.0005400080801844591,0.020277529406649276,25.330485401054222,25.36525363405235,1.2562271673232317
development,32,wave,coefficient,fno,none,test,96,6,64,0.0007304688009993331,0.0005244415218938733,0.0009592967481241526,0.027027186331531686,25.330485401054222,25.36525363405235,1.2562271673232317
development,32,wave,coefficient,fno,none,ood,64,6,64,0.07736978093431557,0.062105348560203284,0.09452052567577975,0.27815423946852863,25.330485401054222,25.36525363405235,1.2562271673232317
development,32,wave,coefficient,fno,none,ood,96,6,64,0.14507160849603992,0.11623855830028329,0.17756964736012534,0.38088267024904127,25.330485401054222,25.36525363405235,1.2562271673232317
development,32,wave,coefficient,fno,response_matched,test,64,6,64,0.006703985581383141,0.004978260491861158,0.008649164064979984,0.08187786991234652,41.85174378302569,43.768411099910736,1.2513533933088183
development,32,wave,coefficient,fno,response_matched,test,96,6,64,0.013100775048435905,0.00972842782761058,0.016779045522608248,0.11445861718733066,41.85174378302569,43.768411099910736,1.2513533933088183
development,32,wave,coefficient,fno,response_matched,ood,64,6,64,0.1345419308915188,0.08672760347715755,0.18654892667572442,0.36679957864141394,41.85174378302569,43.768411099910736,1.2513533933088183
development,32,wave,coefficient,fno,response_matched,ood,96,6,64,0.25147553460113564,0.16197784542526356,0.33821978560610755,0.5014733638002478,41.85174378302569,43.768411099910736,1.2513533933088183
development,32,wave,coefficient,fno,smooth,test,64,6,64,0.0029518031675563397,0.0021262668339915827,0.003899440641740616,0.05433049942303438,42.409771215481065,44.32650165888481,1.2644559028558433
development,32,wave,coefficient,fno,smooth,test,96,6,64,0.005405177346772647,0.0038563816054703105,0.007239320444740514,0.07351991122663742,42.409771215481065,44.32650165888481,1.2644559028558433
development,32,wave,coefficient,fno,smooth,ood,64,6,64,0.10336093394014045,0.07436602407921142,0.13385629267357124,0.32149795324409214,42.409771215481065,44.32650165888481,1.2644559028558433
development,32,wave,coefficient,fno,smooth,ood,96,6,64,0.17937546594385703,0.13090467952981472,0.22935610404297047,0.42352740872800315,42.409771215481065,44.32650165888481,1.2644559028558433
development,32,wave,coefficient,looped,iid,test,64,6,64,0.015017474353556196,0.012228584559025117,0.018641257409784465,0.1225458051242726,69.25524675791773,71.17576358684649,1.5301469014957547
development,32,wave,coefficient,looped,iid,test,96,6,64,0.029156710507082958,0.020430222793000115,0.04295057407746477,0.17075336162747415,69.25524675791773,71.17576358684649,1.5301469014957547
development,32,wave,coefficient,looped,iid,ood,64,6,64,1.4435368664242532,0.9867442580900575,2.1815180450182847,1.2014727905467744,69.25524675791773,71.17576358684649,1.5301469014957547
development,32,wave,coefficient,looped,iid,ood,96,6,64,1.8017416128613837,1.1705785228764805,2.8146736332856297,1.342289690365453,69.25524675791773,71.17576358684649,1.5301469014957547
development,32,wave,coefficient,looped,none,test,64,6,64,0.0035747351129067676,0.0024976286767388355,0.005091609861038503,0.05978908857732126,38.937134669627994,38.97561190960308,1.5349891735240817
development,32,wave,coefficient,looped,none,test,96,6,64,0.005532799228291661,0.00379529059059525,0.008017097247035053,0.0743827885218863,38.937134669627994,38.97561190960308,1.5349891735240817
development,32,wave,coefficient,looped,none,ood,64,6,64,1.092795045761747,0.8893329620527672,1.3865991906062596,1.0453683780188432,38.937134669627994,38.97561190960308,1.5349891735240817
development,32,wave,coefficient,looped,none,ood,96,6,64,1.4387729137704894,1.1316598763547334,1.926914256087671,1.199488605102395,38.937134669627994,38.97561190960308,1.5349891735240817
development,32,wave,coefficient,looped,response_matched,test,64,6,64,0.008004717141920378,0.006495494766782446,0.00966430625957872,0.0894690848389564,69.45602650692065,71.37637238879688,1.5323356492444873
development,32,wave,coefficient,looped,response_matched,test,96,6,64,0.013483601419371624,0.010779626503188242,0.016462144212495734,0.1161189106880168,69.45602650692065,71.37637238879688,1.5323356492444873
development,32,wave,coefficient,looped,response_matched,ood,64,6,64,1.2491979432474665,0.9398204335544786,1.6896546298753545,1.1176752405092754,69.45602650692065,71.37637238879688,1.5323356492444873
development,32,wave,coefficient,looped,response_matched,ood,96,6,64,1.6304840877636322,1.1913632544295463,2.303163607688723,1.2769041028063275,69.45602650692065,71.37637238879688,1.5323356492444873
development,32,wave,coefficient,looped,smooth,test,64,6,64,0.007120698567040747,0.00543555248097597,0.009252322732359018,0.08438423174409272,69.55599039754209,71.47627588633138,1.5329668996855617
development,32,wave,coefficient,looped,smooth,test,96,6,64,0.01253214837233147,0.009504615520612311,0.016194802248830173,0.11194707844482352,69.55599039754209,71.47627588633138,1.5329668996855617
development,32,wave,coefficient,looped,smooth,ood,64,6,64,1.0098892682490046,0.8635540554921974,1.1958857908573215,1.0049324694968338,69.55599039754209,71.47627588633138,1.5329668996855617
development,32,wave,coefficient,looped,smooth,ood,96,6,64,1.306331106593346,1.0866664494625076,1.6265918551021321,1.1429484269175691,69.55599039754209,71.47627588633138,1.5329668996855617
development,32,wave,coefficient,transformer,iid,test,64,6,64,0.013326911218504564,0.009741987704356199,0.01832799232008126,0.11544224191562014,72.92843259017293,74.85318378731608,1.5340856509283185
development,32,wave,coefficient,transformer,iid,test,96,6,64,0.02138458631763318,0.014568794926129766,0.03248910666744078,0.14623469601169614,72.92843259017293,74.85318378731608,1.5340856509283185
development,32,wave,coefficient,transformer,iid,ood,64,6,64,1.3177692955483025,0.7420665804752804,2.196666676406346,1.1479413293144831,72.92843259017293,74.85318378731608,1.5340856509283185
development,32,wave,coefficient,transformer,iid,ood,96,6,64,1.4601120326302288,0.832125264773618,2.40326521611012,1.2083509559023937,72.92843259017293,74.85318378731608,1.5340856509283185
development,32,wave,coefficient,transformer,none,test,64,6,64,0.0030526994247878033,0.002187654870889792,0.004268241914078453,0.05525123912445587,43.124457186087966,43.16769759038774,1.5355606563389301
development,32,wave,coefficient,transformer,none,test,96,6,64,0.004856745401683752,0.003227882884870858,0.007259795562505029,0.0696903537204666,43.124457186087966,43.16769759038774,1.5355606563389301
development,32,wave,coefficient,transformer,none,ood,64,6,64,1.2979737384062275,0.813389964774033,2.1438389502768325,1.139286504092025,43.124457186087966,43.16769759038774,1.5355606563389301
development,32,wave,coefficient,transformer,none,ood,96,6,64,1.425995391892804,0.9031942689150043,2.365713188987024,1.1941504896338668,43.124457186087966,43.16769759038774,1.5355606563389301
development,32,wave,coefficient,transformer,response_matched,test,64,6,64,0.007141929637934502,0.00586111351549699,0.008582504960245266,0.08450993810158958,72.88589705542351,74.81041382090189,1.532910903915763
development,32,wave,coefficient,transformer,response_matched,test,96,6,64,0.012144897095184978,0.00981319589376837,0.014793895602392896,0.1102038887480155,72.88589705542351,74.81041382090189,1.532910903915763
development,32,wave,coefficient,transformer,response_matched,ood,64,6,64,1.2998336681581435,0.8502395570475881,2.0593749583750802,1.1401024814279388,72.88589705542351,74.81041382090189,1.532910903915763
development,32,wave,coefficient,transformer,response_matched,ood,96,6,64,1.4421990294117835,0.9342227672064399,2.2966168720669753,1.2009159127148676,72.88589705542351,74.81041382090189,1.532910903915763
development,32,wave,coefficient,transformer,smooth,test,64,6,64,0.006338876644357561,0.005044634474285391,0.0080091315766063,0.07961706252027614,73.14945739135146,75.07470117975026,1.5315886470489204
development,32,wave,coefficient,transformer,smooth,test,96,6,64,0.010437968497448775,0.008387076958466995,0.012769515072052715,0.10216637655045213,73.14945739135146,75.07470117975026,1.5315886470489204
development,32,wave,coefficient,transformer,smooth,ood,64,6,64,1.2419806614636097,0.8126653394061447,1.9947635799189811,1.114441860961625,73.14945739135146,75.07470117975026,1.5315886470489204
development,32,wave,coefficient,transformer,smooth,ood,96,6,64,1.3424218219144881,0.8804658160558629,2.1774657239671935,1.1586292858004619,73.14945739135146,75.07470117975026,1.5315886470489204
development,32,wave,correct,fno,iid,test,64,6,64,0.006583801053140439,0.0039008936209071745,0.009733956880148326,0.08114062517099828,42.20088601267586,44.19744271521146,1.3043629238381982
development,32,wave,correct,fno,iid,test,96,6,64,0.011717548163699508,0.006734763880737276,0.017463273287504178,0.10824762428663046,42.20088601267586,44.19744271521146,1.3043629238381982
development,32,wave,correct,fno,iid,ood,64,6,64,0.45466942761770834,0.2694926969734581,0.6562384723231975,0.6742917970861787,42.20088601267586,44.19744271521146,1.3043629238381982
development,32,wave,correct,fno,iid,ood,96,6,64,0.893198268290747,0.5002621883653663,1.344549406725724,0.945091671897889,42.20088601267586,44.19744271521146,1.3043629238381982
development,32,wave,correct,fno,none,test,64,6,64,0.00043589340111315264,0.00033557798446164343,0.0005574086658866796,0.020878060281385162,24.940786502556875,25.016792079045747,1.2501401477493346
development,32,wave,correct,fno,none,test,96,6,64,0.0007926253053878596,0.0005613640754399244,0.0010704016937976616,0.028153601996687025,24.940786502556875,25.016792079045747,1.2501401477493346
development,32,wave,correct,fno,none,ood,64,6,64,0.07804421111638275,0.0602149423065723,0.09930991547167367,0.2793639402578342,24.940786502556875,25.016792079045747,1.2501401477493346
development,32,wave,correct,fno,none,ood,96,6,64,0.14453253786803408,0.11084804264186186,0.18416232425236767,0.3801743519334702,24.940786502556875,25.016792079045747,1.2501401477493346
development,32,wave,correct,fno,response_matched,test,64,6,64,0.0009113170266777446,0.0005276753995347898,0.0013548987070909593,0.030188027869964353,42.09377787611447,44.09041965333745,1.3381019234657288
development,32,wave,correct,fno,response_matched,test,96,6,64,0.0029256355812464323,0.0009646559509739473,0.006066484604179049,0.05408914476349605,42.09377787611447,44.09041965333745,1.3381019234657288
development,32,wave,correct,fno,response_matched,ood,64,6,64,0.09931365020323817,0.07402563855275211,0.13122497467755515,0.3151406831928213,42.09377787611447,44.09041965333745,1.3381019234657288
development,32,wave,correct,fno,response_matched,ood,96,6,64,0.2674285169403782,0.1509566275106265,0.44056339411054907,0.5171349117400393,42.09377787611447,44.09041965333745,1.3381019234657288
development,32,wave,correct,fno,smooth,test,64,6,64,0.00014207506459798023,0.00011740606218845474,0.00017091083544737765,0.011919524512243776,42.27864634788906,44.275120010599494,1.2499119038693607
development,32,wave,correct,fno,smooth,test,96,6,64,0.00024087244597621258,0.00019833531732318398,0.0002907200500531003,0.015520065914042137,42.27864634788906,44.275120010599494,1.2499119038693607
development,32,wave,correct,fno,smooth,ood,64,6,64,0.048061179201571824,0.036462625073641744,0.06070297296672417,0.219228600327539,42.27864634788906,44.275120010599494,1.2499119038693607
development,32,wave,correct,fno,smooth,ood,96,6,64,0.08075604565085294,0.06157524830549993,0.10151027942045801,0.2841760821231318,42.27864634788906,44.275120010599494,1.2499119038693607
development,32,wave,correct,looped,iid,test,64,6,64,0.0184618432697737,0.014464339340132228,0.0240424519056167,0.13587436575665662,69.70503229469371,71.70576036123869,1.5316573902964592
development,32,wave,correct,looped,iid,test,96,6,64,0.033435318229144355,0.021936295025667473,0.052324841873490735,0.18285326967036808,69.70503229469371,71.70576036123869,1.5316573902964592
development,32,wave,correct,looped,iid,ood,64,6,64,2.2006492805037303,1.516825665191948,2.968219725704892,1.4834585536858556,69.70503229469371,71.70576036123869,1.5316573902964592
development,32,wave,correct,looped,iid,ood,96,6,64,2.4131068503476487,1.5903462212728219,3.4121414281815805,1.5534177964564615,69.70503229469371,71.70576036123869,1.5316573902964592
development,32,wave,correct,looped,none,test,64,6,64,0.003574791434776972,0.002497683712975861,0.005091664376577713,0.05978955958005521,39.402164041996,39.44089099632887,1.5334483934566379
