stage,run_id,kind,arm,family,prior,split,horizon,nonfinite_steps,steps_above_cap,affected_trajectories,raw_mean_nmse
development,wave__looped__coefficient__s606__iid,looped,iid,wave,coefficient,ood,96,0,0,0,1.043988850902565
development,wave__looped__coefficient__s606__none,looped,none,wave,coefficient,test,64,0,0,0,0.003269090985433598
development,wave__looped__coefficient__s606__none,looped,none,wave,coefficient,test,96,0,0,0,0.004663303001104513
development,wave__looped__coefficient__s606__none,looped,none,wave,coefficient,ood,64,0,0,0,0.8038507524476302
development,wave__looped__coefficient__s606__none,looped,none,wave,coefficient,ood,96,0,0,0,1.025864941990013
development,wave__looped__coefficient__s606__response_matched,looped,response_matched,wave,coefficient,test,64,0,0,0,0.006508087776594618
development,wave__looped__coefficient__s606__response_matched,looped,response_matched,wave,coefficient,test,96,0,0,0,0.010783899000566716
development,wave__looped__coefficient__s606__response_matched,looped,response_matched,wave,coefficient,ood,64,0,0,0,0.7957810980783222
development,wave__looped__coefficient__s606__response_matched,looped,response_matched,wave,coefficient,ood,96,0,0,0,1.0177741363813575
development,wave__looped__coefficient__s606__smooth,looped,smooth,wave,coefficient,test,64,0,0,0,0.006514699262134549
development,wave__looped__coefficient__s606__smooth,looped,smooth,wave,coefficient,test,96,0,0,0,0.012151081570622207
development,wave__looped__coefficient__s606__smooth,looped,smooth,wave,coefficient,ood,64,0,0,0,0.7888575513950826
development,wave__looped__coefficient__s606__smooth,looped,smooth,wave,coefficient,ood,96,0,0,0,0.9954658053816559
development,wave__looped__correct__s101__iid,looped,iid,wave,correct,test,64,0,0,0,0.01733114072100639
development,wave__looped__correct__s101__iid,looped,iid,wave,correct,test,96,0,0,0,0.025871840841618088
development,wave__looped__correct__s101__iid,looped,iid,wave,correct,ood,64,0,0,0,1.4489478851342028
development,wave__looped__correct__s101__iid,looped,iid,wave,correct,ood,96,0,0,0,1.4186634332257502
development,wave__looped__correct__s101__none,looped,none,wave,correct,test,64,0,0,0,0.0018665459245337246
development,wave__looped__correct__s101__none,looped,none,wave,correct,test,96,0,0,0,0.0028286184358741195
development,wave__looped__correct__s101__none,looped,none,wave,correct,ood,64,0,0,0,1.015996717490168
development,wave__looped__correct__s101__none,looped,none,wave,correct,ood,96,0,0,0,1.2515078321561834
development,wave__looped__correct__s101__response_matched,looped,response_matched,wave,correct,test,64,0,0,0,0.002745171701494631
development,wave__looped__correct__s101__response_matched,looped,response_matched,wave,correct,test,96,0,0,0,0.004246337117689699
development,wave__looped__correct__s101__response_matched,looped,response_matched,wave,correct,ood,64,0,0,0,1.2337303644541748
development,wave__looped__correct__s101__response_matched,looped,response_matched,wave,correct,ood,96,0,0,0,1.5130189917894845
development,wave__looped__correct__s101__smooth,looped,smooth,wave,correct,test,64,0,0,0,0.0016107954154324922
development,wave__looped__correct__s101__smooth,looped,smooth,wave,correct,test,96,0,0,0,0.0024436905983134527
development,wave__looped__correct__s101__smooth,looped,smooth,wave,correct,ood,64,0,0,0,1.0125086263500975
development,wave__looped__correct__s101__smooth,looped,smooth,wave,correct,ood,96,0,0,0,1.2374705385102895
development,wave__looped__correct__s202__iid,looped,iid,wave,correct,test,64,0,0,0,0.02011044240083848
development,wave__looped__correct__s202__iid,looped,iid,wave,correct,test,96,0,0,0,0.03330656931814484
development,wave__looped__correct__s202__iid,looped,iid,wave,correct,ood,64,0,0,0,1.2197955006743655
development,wave__looped__correct__s202__iid,looped,iid,wave,correct,ood,96,0,0,0,1.5246608768965189
development,wave__looped__correct__s202__none,looped,none,wave,correct,test,64,0,0,0,0.00691305931764985
development,wave__looped__correct__s202__none,looped,none,wave,correct,test,96,0,0,0,0.011059303446024831
development,wave__looped__correct__s202__none,looped,none,wave,correct,ood,64,0,0,0,0.9461360287852187
development,wave__looped__correct__s202__none,looped,none,wave,correct,ood,96,0,0,0,1.2317158164582338
development,wave__looped__correct__s202__response_matched,looped,response_matched,wave,correct,test,64,0,0,0,0.005483705981281117
development,wave__looped__correct__s202__response_matched,looped,response_matched,wave,correct,test,96,0,0,0,0.008453419177862022
development,wave__looped__correct__s202__response_matched,looped,response_matched,wave,correct,ood,64,0,0,0,0.9526233539248778
development,wave__looped__correct__s202__response_matched,looped,response_matched,wave,correct,ood,96,0,0,0,1.221292863097536
development,wave__looped__correct__s202__smooth,looped,smooth,wave,correct,test,64,0,0,0,0.006243362984801992
development,wave__looped__correct__s202__smooth,looped,smooth,wave,correct,test,96,0,0,0,0.009881255872886907
development,wave__looped__correct__s202__smooth,looped,smooth,wave,correct,ood,64,0,0,0,0.9233753344171589
development,wave__looped__correct__s202__smooth,looped,smooth,wave,correct,ood,96,0,0,0,1.1936077093518898
development,wave__looped__correct__s303__iid,looped,iid,wave,correct,test,64,0,0,0,0.013965570502060487
development,wave__looped__correct__s303__iid,looped,iid,wave,correct,test,96,0,0,0,0.021115257905067374
development,wave__looped__correct__s303__iid,looped,iid,wave,correct,ood,64,0,0,0,1.7264515500376092
development,wave__looped__correct__s303__iid,looped,iid,wave,correct,ood,96,0,0,0,1.7071384771614553
development,wave__looped__correct__s303__none,looped,none,wave,correct,test,64,0,0,0,0.0032711023374616954
development,wave__looped__correct__s303__none,looped,none,wave,correct,test,96,0,0,0,0.005121852703001657
development,wave__looped__correct__s303__none,looped,none,wave,correct,ood,64,0,0,0,1.063411084632719
development,wave__looped__correct__s303__none,looped,none,wave,correct,ood,96,0,0,0,1.3260249593753315
development,wave__looped__correct__s303__response_matched,looped,response_matched,wave,correct,test,64,0,0,0,0.004227298458125195
development,wave__looped__correct__s303__response_matched,looped,response_matched,wave,correct,test,96,0,0,0,0.00662755556037046
development,wave__looped__correct__s303__response_matched,looped,response_matched,wave,correct,ood,64,0,0,0,1.1930530403726038
development,wave__looped__correct__s303__response_matched,looped,response_matched,wave,correct,ood,96,0,0,0,1.4437913800230717
development,wave__looped__correct__s303__smooth,looped,smooth,wave,correct,test,64,0,0,0,0.00248086555508803
development,wave__looped__correct__s303__smooth,looped,smooth,wave,correct,test,96,0,0,0,0.003889282539102775
development,wave__looped__correct__s303__smooth,looped,smooth,wave,correct,ood,64,0,0,0,0.9775664595959483
development,wave__looped__correct__s303__smooth,looped,smooth,wave,correct,ood,96,0,0,0,1.2051244474578577
development,wave__looped__correct__s404__iid,looped,iid,wave,correct,test,64,0,0,0,0.016925397764944172
development,wave__looped__correct__s404__iid,looped,iid,wave,correct,test,96,0,0,0,0.028611542389195797
development,wave__looped__correct__s404__iid,looped,iid,wave,correct,ood,64,0,0,0,3.1968718216652405
development,wave__looped__correct__s404__iid,looped,iid,wave,correct,ood,96,0,0,0,3.4000282129262964
development,wave__looped__correct__s404__none,looped,none,wave,correct,test,64,0,0,0,0.003216364155949253
development,wave__looped__correct__s404__none,looped,none,wave,correct,test,96,0,0,0,0.0048611235689975385
development,wave__looped__correct__s404__none,looped,none,wave,correct,ood,64,0,0,0,0.9722943658000247
development,wave__looped__correct__s404__none,looped,none,wave,correct,ood,96,0,0,0,1.2583223174650016
development,wave__looped__correct__s404__response_matched,looped,response_matched,wave,correct,test,64,0,0,0,0.005227569312512781
development,wave__looped__correct__s404__response_matched,looped,response_matched,wave,correct,test,96,0,0,0,0.007345689886195513
development,wave__looped__correct__s404__response_matched,looped,response_matched,wave,correct,ood,64,0,0,0,1.1187164767204933
development,wave__looped__correct__s404__response_matched,looped,response_matched,wave,correct,ood,96,0,0,0,1.4691436285446382
development,wave__looped__correct__s404__smooth,looped,smooth,wave,correct,test,64,0,0,0,0.0031482244170702445
development,wave__looped__correct__s404__smooth,looped,smooth,wave,correct,test,96,0,0,0,0.005033046819758543
development,wave__looped__correct__s404__smooth,looped,smooth,wave,correct,ood,64,0,0,0,0.9673727441773963
development,wave__looped__correct__s404__smooth,looped,smooth,wave,correct,ood,96,0,0,0,1.2602604781184255
development,wave__looped__correct__s505__iid,looped,iid,wave,correct,test,64,0,0,0,0.028879682997465572
development,wave__looped__correct__s505__iid,looped,iid,wave,correct,test,96,0,0,0,0.07283056268697585
development,wave__looped__correct__s505__iid,looped,iid,wave,correct,ood,64,0,0,0,3.672514844653051
development,wave__looped__correct__s505__iid,looped,iid,wave,correct,ood,96,0,0,0,4.521892603736584
development,wave__looped__correct__s505__none,looped,none,wave,correct,test,64,0,0,0,0.002912434518273721
development,wave__looped__correct__s505__none,looped,none,wave,correct,test,96,0,0,0,0.00466291219215124
development,wave__looped__correct__s505__none,looped,none,wave,correct,ood,64,0,0,0,1.755075074305438
development,wave__looped__correct__s505__none,looped,none,wave,correct,ood,96,0,0,0,2.5391912093877522
development,wave__looped__correct__s505__response_matched,looped,response_matched,wave,correct,test,64,0,0,0,0.0055662755308574785
development,wave__looped__correct__s505__response_matched,looped,response_matched,wave,correct,test,96,0,0,0,0.008671598962425272
development,wave__looped__correct__s505__response_matched,looped,response_matched,wave,correct,ood,64,0,0,0,2.8691879317760822
development,wave__looped__correct__s505__response_matched,looped,response_matched,wave,correct,ood,96,0,0,0,4.1735601317767905
development,wave__looped__correct__s505__smooth,looped,smooth,wave,correct,test,64,0,0,0,0.002933929295424631
development,wave__looped__correct__s505__smooth,looped,smooth,wave,correct,test,96,0,0,0,0.004606392215512659
development,wave__looped__correct__s505__smooth,looped,smooth,wave,correct,ood,64,0,0,0,1.6101318901968398
development,wave__looped__correct__s505__smooth,looped,smooth,wave,correct,ood,96,0,0,0,2.428361218784251
development,wave__looped__correct__s606__iid,looped,iid,wave,correct,test,64,0,0,0,0.013558825232327099
development,wave__looped__correct__s606__iid,looped,iid,wave,correct,test,96,0,0,0,0.018876136233864155
development,wave__looped__correct__s606__iid,looped,iid,wave,correct,ood,64,0,0,0,1.939314080857912
development,wave__looped__correct__s606__iid,looped,iid,wave,correct,ood,96,0,0,0,1.9062574981392875
development,wave__looped__correct__s606__none,looped,none,wave,correct,test,64,0,0,0,0.003269242354793589
development,wave__looped__correct__s606__none,looped,none,wave,correct,test,96,0,0,0,0.004663433223179006
development,wave__looped__correct__s606__none,looped,none,wave,correct,ood,64,0,0,0,0.8038478369826976
development,wave__looped__correct__s606__none,looped,none,wave,correct,ood,96,0,0,0,1.0258631011511548
development,wave__looped__correct__s606__response_matched,looped,response_matched,wave,correct,test,64,0,0,0,0.003846274307715225
development,wave__looped__correct__s606__response_matched,looped,response_matched,wave,correct,test,96,0,0,0,0.005663301898235643
development,wave__looped__correct__s606__response_matched,looped,response_matched,wave,correct,ood,64,0,0,0,0.8713996193539515
development,wave__looped__correct__s606__response_matched,looped,response_matched,wave,correct,ood,96,0,0,0,1.117154510521535
development,wave__looped__correct__s606__smooth,looped,smooth,wave,correct,test,64,0,0,0,0.0029905313338683404
development,wave__looped__correct__s606__smooth,looped,smooth,wave,correct,test,96,0,0,0,0.004117136779600794
development,wave__looped__correct__s606__smooth,looped,smooth,wave,correct,ood,64,0,0,0,0.7820025727780404
development,wave__looped__correct__s606__smooth,looped,smooth,wave,correct,ood,96,0,0,0,1.001439208101876
development,wave__transformer__coefficient__s101__iid,transformer,iid,wave,coefficient,test,64,0,0,0,0.009324033718713487
development,wave__transformer__coefficient__s101__iid,transformer,iid,wave,coefficient,test,96,0,0,0,0.014715920822103712
development,wave__transformer__coefficient__s101__iid,transformer,iid,wave,coefficient,ood,64,0,0,0,1.0824219329764446
development,wave__transformer__coefficient__s101__iid,transformer,iid,wave,coefficient,ood,96,0,0,0,1.1215676111323016
development,wave__transformer__coefficient__s101__none,transformer,none,wave,coefficient,test,64,0,0,0,0.0020787368725704858
development,wave__transformer__coefficient__s101__none,transformer,none,wave,coefficient,test,96,0,0,0,0.003099341318446987
development,wave__transformer__coefficient__s101__none,transformer,none,wave,coefficient,ood,64,0,0,0,0.9773301401117465
development,wave__transformer__coefficient__s101__none,transformer,none,wave,coefficient,ood,96,0,0,0,1.0395041883965632
development,wave__transformer__coefficient__s101__response_matched,transformer,response_matched,wave,coefficient,test,64,0,0,0,0.006196445170404519
development,wave__transformer__coefficient__s101__response_matched,transformer,response_matched,wave,coefficient,test,96,0,0,0,0.01049904867794867
development,wave__transformer__coefficient__s101__response_matched,transformer,response_matched,wave,coefficient,ood,64,0,0,0,1.0223281581472747
development,wave__transformer__coefficient__s101__response_matched,transformer,response_matched,wave,coefficient,ood,96,0,0,0,1.0815073717529535
development,wave__transformer__coefficient__s101__smooth,transformer,smooth,wave,coefficient,test,64,0,0,0,0.0058024925943993555
development,wave__transformer__coefficient__s101__smooth,transformer,smooth,wave,coefficient,test,96,0,0,0,0.009417988415711214
development,wave__transformer__coefficient__s101__smooth,transformer,smooth,wave,coefficient,ood,64,0,0,0,0.9576606308238524
development,wave__transformer__coefficient__s101__smooth,transformer,smooth,wave,coefficient,ood,96,0,0,0,0.975387671445257
development,wave__transformer__coefficient__s202__iid,transformer,iid,wave,coefficient,test,64,0,0,0,0.013333799176638239
development,wave__transformer__coefficient__s202__iid,transformer,iid,wave,coefficient,test,96,0,0,0,0.019909888435082273
development,wave__transformer__coefficient__s202__iid,transformer,iid,wave,coefficient,ood,64,0,0,0,0.5225494601385208
development,wave__transformer__coefficient__s202__iid,transformer,iid,wave,coefficient,ood,96,0,0,0,0.613445712715702
development,wave__transformer__coefficient__s202__none,transformer,none,wave,coefficient,test,64,0,0,0,0.002096370730705538
development,wave__transformer__coefficient__s202__none,transformer,none,wave,coefficient,test,96,0,0,0,0.0031683284870738793
development,wave__transformer__coefficient__s202__none,transformer,none,wave,coefficient,ood,64,0,0,0,0.7570988658593478
development,wave__transformer__coefficient__s202__none,transformer,none,wave,coefficient,ood,96,0,0,0,0.8674882375685986
development,wave__transformer__coefficient__s202__response_matched,transformer,response_matched,wave,coefficient,test,64,0,0,0,0.005481870445586512
development,wave__transformer__coefficient__s202__response_matched,transformer,response_matched,wave,coefficient,test,96,0,0,0,0.00880676110842249
development,wave__transformer__coefficient__s202__response_matched,transformer,response_matched,wave,coefficient,ood,64,0,0,0,0.7589650777851489
development,wave__transformer__coefficient__s202__response_matched,transformer,response_matched,wave,coefficient,ood,96,0,0,0,0.8863444381523777
development,wave__transformer__coefficient__s202__smooth,transformer,smooth,wave,coefficient,test,64,0,0,0,0.006155132385939344
development,wave__transformer__coefficient__s202__smooth,transformer,smooth,wave,coefficient,test,96,0,0,0,0.010445514387563248
development,wave__transformer__coefficient__s202__smooth,transformer,smooth,wave,coefficient,ood,64,0,0,0,0.7704524052028887
development,wave__transformer__coefficient__s202__smooth,transformer,smooth,wave,coefficient,ood,96,0,0,0,0.8549285152782508
development,wave__transformer__coefficient__s303__iid,transformer,iid,wave,coefficient,test,64,0,0,0,0.011509401253814833
development,wave__transformer__coefficient__s303__iid,transformer,iid,wave,coefficient,test,96,0,0,0,0.017295973608609273
development,wave__transformer__coefficient__s303__iid,transformer,iid,wave,coefficient,ood,64,0,0,0,1.2002369187928537
development,wave__transformer__coefficient__s303__iid,transformer,iid,wave,coefficient,ood,96,0,0,0,1.4459678082413916
development,wave__transformer__coefficient__s303__none,transformer,none,wave,coefficient,test,64,0,0,0,0.0025860026047931917
development,wave__transformer__coefficient__s303__none,transformer,none,wave,coefficient,test,96,0,0,0,0.0035303536706452108
development,wave__transformer__coefficient__s303__none,transformer,none,wave,coefficient,ood,64,0,0,0,0.9395490980894579
development,wave__transformer__coefficient__s303__none,transformer,none,wave,coefficient,ood,96,0,0,0,1.0791164738231678
development,wave__transformer__coefficient__s303__response_matched,transformer,response_matched,wave,coefficient,test,64,0,0,0,0.007588791762292768
development,wave__transformer__coefficient__s303__response_matched,transformer,response_matched,wave,coefficient,test,96,0,0,0,0.012466761276019572
development,wave__transformer__coefficient__s303__response_matched,transformer,response_matched,wave,coefficient,ood,64,0,0,0,1.0881384487743162
development,wave__transformer__coefficient__s303__response_matched,transformer,response_matched,wave,coefficient,ood,96,0,0,0,1.2936320878128147
development,wave__transformer__coefficient__s303__smooth,transformer,smooth,wave,coefficient,test,64,0,0,0,0.004341590594641231
development,wave__transformer__coefficient__s303__smooth,transformer,smooth,wave,coefficient,test,96,0,0,0,0.006970582443599568
development,wave__transformer__coefficient__s303__smooth,transformer,smooth,wave,coefficient,ood,64,0,0,0,0.9428558927866106
development,wave__transformer__coefficient__s303__smooth,transformer,smooth,wave,coefficient,ood,96,0,0,0,1.0552004173344662
development,wave__transformer__coefficient__s404__iid,transformer,iid,wave,coefficient,test,64,0,0,0,0.008811108438551818
development,wave__transformer__coefficient__s404__iid,transformer,iid,wave,coefficient,test,96,0,0,0,0.013076534751330934
development,wave__transformer__coefficient__s404__iid,transformer,iid,wave,coefficient,ood,64,0,0,0,1.0827019119710712
development,wave__transformer__coefficient__s404__iid,transformer,iid,wave,coefficient,ood,96,0,0,0,1.1362558625075205
development,wave__transformer__coefficient__s404__none,transformer,none,wave,coefficient,test,64,0,0,0,0.0037543611695402546
development,wave__transformer__coefficient__s404__none,transformer,none,wave,coefficient,test,96,0,0,0,0.005889923534425005
development,wave__transformer__coefficient__s404__none,transformer,none,wave,coefficient,ood,64,0,0,0,1.026019463497562
development,wave__transformer__coefficient__s404__none,transformer,none,wave,coefficient,ood,96,0,0,0,1.030280691460007
development,wave__transformer__coefficient__s404__response_matched,transformer,response_matched,wave,coefficient,test,64,0,0,0,0.006561187257209
development,wave__transformer__coefficient__s404__response_matched,transformer,response_matched,wave,coefficient,test,96,0,0,0,0.011740498651006126
development,wave__transformer__coefficient__s404__response_matched,transformer,response_matched,wave,coefficient,ood,64,0,0,0,1.0207986002109237
development,wave__transformer__coefficient__s404__response_matched,transformer,response_matched,wave,coefficient,ood,96,0,0,0,1.0398694724240918
development,wave__transformer__coefficient__s404__smooth,transformer,smooth,wave,coefficient,test,64,0,0,0,0.008805970705420663
development,wave__transformer__coefficient__s404__smooth,transformer,smooth,wave,coefficient,test,96,0,0,0,0.01283608155451314
development,wave__transformer__coefficient__s404__smooth,transformer,smooth,wave,coefficient,ood,64,0,0,0,0.9783612365008594
development,wave__transformer__coefficient__s404__smooth,transformer,smooth,wave,coefficient,ood,96,0,0,0,0.975069008293455
development,wave__transformer__coefficient__s505__iid,transformer,iid,wave,coefficient,test,64,0,0,0,0.023346486210747086
development,wave__transformer__coefficient__s505__iid,transformer,iid,wave,coefficient,test,96,0,0,0,0.04416467209257672
development,wave__transformer__coefficient__s505__iid,transformer,iid,wave,coefficient,ood,64,0,0,0,3.3607688590278713
development,wave__transformer__coefficient__s505__iid,transformer,iid,wave,coefficient,ood,96,0,0,0,3.687455829262414
development,wave__transformer__coefficient__s505__none,transformer,none,wave,coefficient,test,64,0,0,0,0.005402162692515228
development,wave__transformer__coefficient__s505__none,transformer,none,wave,coefficient,test,96,0,0,0,0.009699066353748972
development,wave__transformer__coefficient__s505__none,transformer,none,wave,coefficient,ood,64,0,0,0,3.333251472742404
development,wave__transformer__coefficient__s505__none,transformer,none,wave,coefficient,ood,96,0,0,0,3.695990753402384
development,wave__transformer__coefficient__s505__response_matched,transformer,response_matched,wave,coefficient,test,64,0,0,0,0.009430648374098571
development,wave__transformer__coefficient__s505__response_matched,transformer,response_matched,wave,coefficient,test,96,0,0,0,0.016632467930193164
development,wave__transformer__coefficient__s505__response_matched,transformer,response_matched,wave,coefficient,ood,64,0,0,0,3.111959844776834
development,wave__transformer__coefficient__s505__response_matched,transformer,response_matched,wave,coefficient,ood,96,0,0,0,3.482307830481129
development,wave__transformer__coefficient__s505__smooth,transformer,smooth,wave,coefficient,test,64,0,0,0,0.005517314007841723
development,wave__transformer__coefficient__s505__smooth,transformer,smooth,wave,coefficient,test,96,0,0,0,0.010187943765322949
development,wave__transformer__coefficient__s505__smooth,transformer,smooth,wave,coefficient,ood,64,0,0,0,3.0441196835946585
development,wave__transformer__coefficient__s505__smooth,transformer,smooth,wave,coefficient,ood,96,0,0,0,3.354394153559724
development,wave__transformer__coefficient__s606__iid,transformer,iid,wave,coefficient,test,64,0,0,0,0.013636638512561916
development,wave__transformer__coefficient__s606__iid,transformer,iid,wave,coefficient,test,96,0,0,0,0.019144528196096168
development,wave__transformer__coefficient__s606__iid,transformer,iid,wave,coefficient,ood,64,0,0,0,0.6579366903830532
development,wave__transformer__coefficient__s606__iid,transformer,iid,wave,coefficient,ood,96,0,0,0,0.7559793719220427
development,wave__transformer__coefficient__s606__none,transformer,none,wave,coefficient,test,64,0,0,0,0.002398562478602123
development,wave__transformer__coefficient__s606__none,transformer,none,wave,coefficient,test,96,0,0,0,0.003753459045762464
development,wave__transformer__coefficient__s606__none,transformer,none,wave,coefficient,ood,64,0,0,0,0.7545933901368471
development,wave__transformer__coefficient__s606__none,transformer,none,wave,coefficient,ood,96,0,0,0,0.8435920067061033
development,wave__transformer__coefficient__s606__response_matched,transformer,response_matched,wave,coefficient,test,64,0,0,0,0.007592634818015642
development,wave__transformer__coefficient__s606__response_matched,transformer,response_matched,wave,coefficient,test,96,0,0,0,0.01272384492751984
development,wave__transformer__coefficient__s606__response_matched,transformer,response_matched,wave,coefficient,ood,64,0,0,0,0.7968118792543635
development,wave__transformer__coefficient__s606__response_matched,transformer,response_matched,wave,coefficient,ood,96,0,0,0,0.8695329758473349
development,wave__transformer__coefficient__s606__smooth,transformer,smooth,wave,coefficient,test,64,0,0,0,0.007410759577903048
development,wave__transformer__coefficient__s606__smooth,transformer,smooth,wave,coefficient,test,96,0,0,0,0.012769700417982534
development,wave__transformer__coefficient__s606__smooth,transformer,smooth,wave,coefficient,ood,64,0,0,0,0.7584341198727884
development,wave__transformer__coefficient__s606__smooth,transformer,smooth,wave,coefficient,ood,96,0,0,0,0.8395511655757749
development,wave__transformer__correct__s101__iid,transformer,iid,wave,correct,test,64,0,0,0,0.0195898652408677
development,wave__transformer__correct__s101__iid,transformer,iid,wave,correct,test,96,0,0,0,0.025916244495813423
development,wave__transformer__correct__s101__iid,transformer,iid,wave,correct,ood,64,0,0,0,1.751625732400953
development,wave__transformer__correct__s101__iid,transformer,iid,wave,correct,ood,96,0,0,0,1.5967069689058917
development,wave__transformer__correct__s101__none,transformer,none,wave,correct,test,64,0,0,0,0.0020780536044103237
development,wave__transformer__correct__s101__none,transformer,none,wave,correct,test,96,0,0,0,0.0030986968523262952
development,wave__transformer__correct__s101__none,transformer,none,wave,correct,ood,64,0,0,0,0.9774409673742639
development,wave__transformer__correct__s101__none,transformer,none,wave,correct,ood,96,0,0,0,1.0396145519435627
development,wave__transformer__correct__s101__response_matched,transformer,response_matched,wave,correct,test,64,0,0,0,0.0024814957173744934
development,wave__transformer__correct__s101__response_matched,transformer,response_matched,wave,correct,test,96,0,0,0,0.003562802081431893
development,wave__transformer__correct__s101__response_matched,transformer,response_matched,wave,correct,ood,64,0,0,0,1.039891969206451
development,wave__transformer__correct__s101__response_matched,transformer,response_matched,wave,correct,ood,96,0,0,0,1.111558523253052
development,wave__transformer__correct__s101__smooth,transformer,smooth,wave,correct,test,64,0,0,0,0.001956190248851797
development,wave__transformer__correct__s101__smooth,transformer,smooth,wave,correct,test,96,0,0,0,0.0028679705943687184
development,wave__transformer__correct__s101__smooth,transformer,smooth,wave,correct,ood,64,0,0,0,0.9762384240708002
development,wave__transformer__correct__s101__smooth,transformer,smooth,wave,correct,ood,96,0,0,0,1.0281257513485873
development,wave__transformer__correct__s202__iid,transformer,iid,wave,correct,test,64,0,0,0,0.014949310882283129
development,wave__transformer__correct__s202__iid,transformer,iid,wave,correct,test,96,0,0,0,0.022124244152979124
development,wave__transformer__correct__s202__iid,transformer,iid,wave,correct,ood,64,0,0,0,0.6060369708343387
development,wave__transformer__correct__s202__iid,transformer,iid,wave,correct,ood,96,0,0,0,0.6878307771297234
development,wave__transformer__correct__s202__none,transformer,none,wave,correct,test,64,0,0,0,0.002096313206489425
development,wave__transformer__correct__s202__none,transformer,none,wave,correct,test,96,0,0,0,0.0031682471604285722
development,wave__transformer__correct__s202__none,transformer,none,wave,correct,ood,64,0,0,0,0.7570985776645784
development,wave__transformer__correct__s202__none,transformer,none,wave,correct,ood,96,0,0,0,0.8674882469172946
development,wave__transformer__correct__s202__response_matched,transformer,response_matched,wave,correct,test,64,0,0,0,0.002879111452124161
development,wave__transformer__correct__s202__response_matched,transformer,response_matched,wave,correct,test,96,0,0,0,0.004196471707430834
development,wave__transformer__correct__s202__response_matched,transformer,response_matched,wave,correct,ood,64,0,0,0,0.760677598054599
development,wave__transformer__correct__s202__response_matched,transformer,response_matched,wave,correct,ood,96,0,0,0,0.8956262070579821
development,wave__transformer__correct__s202__smooth,transformer,smooth,wave,correct,test,64,0,0,0,0.002000740462063111
development,wave__transformer__correct__s202__smooth,transformer,smooth,wave,correct,test,96,0,0,0,0.003017498962557097
development,wave__transformer__correct__s202__smooth,transformer,smooth,wave,correct,ood,64,0,0,0,0.7623597685897323
development,wave__transformer__correct__s202__smooth,transformer,smooth,wave,correct,ood,96,0,0,0,0.8675047670919298
development,wave__transformer__correct__s303__iid,transformer,iid,wave,correct,test,64,0,0,0,0.01209077503554079
development,wave__transformer__correct__s303__iid,transformer,iid,wave,correct,test,96,0,0,0,0.01685667124488699
development,wave__transformer__correct__s303__iid,transformer,iid,wave,correct,ood,64,0,0,0,1.1703848687545815
development,wave__transformer__correct__s303__iid,transformer,iid,wave,correct,ood,96,0,0,0,1.3485086851243675
development,wave__transformer__correct__s303__none,transformer,none,wave,correct,test,64,0,0,0,0.0025860799922361732
development,wave__transformer__correct__s303__none,transformer,none,wave,correct,test,96,0,0,0,0.003530444692980861
development,wave__transformer__correct__s303__none,transformer,none,wave,correct,ood,64,0,0,0,0.9395500397858427
development,wave__transformer__correct__s303__none,transformer,none,wave,correct,ood,96,0,0,0,1.0791177166962598
development,wave__transformer__correct__s303__response_matched,transformer,response_matched,wave,correct,test,64,0,0,0,0.00321626830031968
development,wave__transformer__correct__s303__response_matched,transformer,response_matched,wave,correct,test,96,0,0,0,0.004632600756792024
development,wave__transformer__correct__s303__response_matched,transformer,response_matched,wave,correct,ood,64,0,0,0,1.0840471658998183
development,wave__transformer__correct__s303__response_matched,transformer,response_matched,wave,correct,ood,96,0,0,0,1.294903396864337
development,wave__transformer__correct__s303__smooth,transformer,smooth,wave,correct,test,64,0,0,0,0.0016322585773742848
development,wave__transformer__correct__s303__smooth,transformer,smooth,wave,correct,test,96,0,0,0,0.0024683486046327974
development,wave__transformer__correct__s303__smooth,transformer,smooth,wave,correct,ood,64,0,0,0,0.9326885069482955
development,wave__transformer__correct__s303__smooth,transformer,smooth,wave,correct,ood,96,0,0,0,1.0606634664695398
development,wave__transformer__correct__s404__iid,transformer,iid,wave,correct,test,64,0,0,0,0.016265111710774605
development,wave__transformer__correct__s404__iid,transformer,iid,wave,correct,test,96,0,0,0,0.02475818128706564
development,wave__transformer__correct__s404__iid,transformer,iid,wave,correct,ood,64,0,0,0,0.9842624613445423
development,wave__transformer__correct__s404__iid,transformer,iid,wave,correct,ood,96,0,0,0,1.0016848250499302
development,wave__transformer__correct__s404__none,transformer,none,wave,correct,test,64,0,0,0,0.00375448352208807
development,wave__transformer__correct__s404__none,transformer,none,wave,correct,test,96,0,0,0,0.005890159602217393
development,wave__transformer__correct__s404__none,transformer,none,wave,correct,ood,64,0,0,0,1.0260124607250418
development,wave__transformer__correct__s404__none,transformer,none,wave,correct,ood,96,0,0,0,1.0302761485001306
development,wave__transformer__correct__s404__response_matched,transformer,response_matched,wave,correct,test,64,0,0,0,0.003130958059338773
development,wave__transformer__correct__s404__response_matched,transformer,response_matched,wave,correct,test,96,0,0,0,0.004894425853048815
development,wave__transformer__correct__s404__response_matched,transformer,response_matched,wave,correct,ood,64,0,0,0,0.9956682004308846
development,wave__transformer__correct__s404__response_matched,transformer,response_matched,wave,correct,ood,96,0,0,0,1.0205358220013068
development,wave__transformer__correct__s404__smooth,transformer,smooth,wave,correct,test,64,0,0,0,0.003048760814222562
