stage,grid,family,prior,split,horizon,candidate_kind,candidate_arm,baseline_kind,baseline_arm,candidate_mean_nmse,baseline_mean_nmse,difference_nmse,difference_ci95_low,difference_ci95_high,ratio_of_arithmetic_means,ratio_ci95_low,ratio_ci95_high,interpretation,scope
selector_g64,64,cahn_hilliard,coefficient,ood,96,fno,smooth,fno,none,0.007448335413963708,0.0027540344269025205,0.004694300987061188,0.001641983390703564,0.00859365129664288,2.7045179033367774,1.7827098693524024,3.661000327133276,higher_candidate_error,"Post hoc; pointwise 95% paired bootstrap, no multiplicity adjustment or confirmatory decision."
selector_g64,64,cahn_hilliard,coefficient,test,64,fno,smooth,mechanistic,,0.00040331678201644994,0.11407906138970425,-0.1136757446076878,-0.13701511114869863,-0.09231103043313536,0.0035354146247634686,0.0026511697124501515,0.004659916143234391,lower_candidate_error,"Post hoc; pointwise 95% paired bootstrap, no multiplicity adjustment or confirmatory decision."
selector_g64,64,cahn_hilliard,coefficient,test,64,fno,smooth,transformer,smooth,0.00040331678201644994,0.00469901395920476,-0.00429569717718831,-0.005091007502495535,-0.0036045923884629825,0.08583008808186333,0.0646338963657227,0.11198199994583086,lower_candidate_error,"Post hoc; pointwise 95% paired bootstrap, no multiplicity adjustment or confirmatory decision."
selector_g64,64,cahn_hilliard,coefficient,test,64,fno,smooth,fno,none,0.00040331678201644994,4.568056205063195e-05,0.000357636219965818,0.0002647833456325942,0.000466226647531726,8.829067855369578,7.064754703609993,10.92791275742623,higher_candidate_error,"Post hoc; pointwise 95% paired bootstrap, no multiplicity adjustment or confirmatory decision."
selector_g64,64,cahn_hilliard,coefficient,test,96,fno,smooth,mechanistic,,0.0007411219510261533,0.13394798441565214,-0.13320686246462599,-0.1674416169918688,-0.10309150252983038,0.005532908570885158,0.003793633006190271,0.008002244897244902,lower_candidate_error,"Post hoc; pointwise 95% paired bootstrap, no multiplicity adjustment or confirmatory decision."
selector_g64,64,cahn_hilliard,coefficient,test,96,fno,smooth,transformer,smooth,0.0007411219510261533,0.009167258764811649,-0.008426136813785496,-0.009996537018073872,-0.007071232027979281,0.08084444543781572,0.05715550726760772,0.11160062508407435,lower_candidate_error,"Post hoc; pointwise 95% paired bootstrap, no multiplicity adjustment or confirmatory decision."
selector_g64,64,cahn_hilliard,coefficient,test,96,fno,smooth,fno,none,0.0007411219510261533,7.426414381371211e-05,0.0006668578072124412,0.00046218873016920205,0.0009131582129819589,9.979539424641057,7.2725674438394705,12.756451410666658,higher_candidate_error,"Post hoc; pointwise 95% paired bootstrap, no multiplicity adjustment or confirmatory decision."
selector_g64,64,cahn_hilliard,coefficient,ood,64,looped,iid,mechanistic,,0.6140193622079266,0.07848085846743125,0.5355385037404954,0.4017277600465611,0.663528756366831,7.823810470456798,5.461944554907188,10.743220177394496,higher_candidate_error,"Post hoc; pointwise 95% paired bootstrap, no multiplicity adjustment or confirmatory decision."
selector_g64,64,cahn_hilliard,coefficient,ood,64,looped,iid,transformer,iid,0.6140193622079266,0.6358002631054506,-0.021780900897523936,-0.1486787079573772,0.08742616834835348,0.9657425418619063,0.7710260266035285,1.1378552248000071,interval_includes_zero,"Post hoc; pointwise 95% paired bootstrap, no multiplicity adjustment or confirmatory decision."
selector_g64,64,cahn_hilliard,coefficient,ood,96,looped,iid,mechanistic,,0.9800233330053251,0.07536813599307497,0.9046551970122501,0.7344772242969663,1.0637888048468749,13.003152062767908,8.877753910293015,18.53941868394397,higher_candidate_error,"Post hoc; pointwise 95% paired bootstrap, no multiplicity adjustment or confirmatory decision."
selector_g64,64,cahn_hilliard,coefficient,ood,96,looped,iid,transformer,iid,0.9800233330053251,0.9756312709781213,0.004392062027203769,-0.15394681880288258,0.1292935074506666,1.0045017643015897,0.8455987407099482,1.132631967586845,interval_includes_zero,"Post hoc; pointwise 95% paired bootstrap, no multiplicity adjustment or confirmatory decision."
selector_g64,64,cahn_hilliard,coefficient,test,64,looped,iid,mechanistic,,0.006382639069626332,0.11407906138970425,-0.10769642232007792,-0.13060122822058953,-0.0868373678163208,0.05594926002960936,0.04522043196981641,0.069193195018099,lower_candidate_error,"Post hoc; pointwise 95% paired bootstrap, no multiplicity adjustment or confirmatory decision."
selector_g64,64,cahn_hilliard,coefficient,test,64,looped,iid,transformer,iid,0.006382639069626332,0.006667767459065495,-0.0002851283894391623,-0.0026851456544629403,0.0017748708359690184,0.9572378024294321,0.7069504707944994,1.380783669244811,interval_includes_zero,"Post hoc; pointwise 95% paired bootstrap, no multiplicity adjustment or confirmatory decision."
selector_g64,64,cahn_hilliard,coefficient,test,96,looped,iid,mechanistic,,0.01202210517520761,0.13394798441565214,-0.12192587924044454,-0.15470853984356545,-0.09320029571553919,0.08975204238909622,0.0724946374173104,0.11235226321495409,lower_candidate_error,"Post hoc; pointwise 95% paired bootstrap, no multiplicity adjustment or confirmatory decision."
selector_g64,64,cahn_hilliard,coefficient,test,96,looped,iid,transformer,iid,0.01202210517520761,0.013616813420718655,-0.001594708245511044,-0.006683628359841843,0.0026175603561633333,0.882886825556072,0.6429486673276792,1.2702949079044032,interval_includes_zero,"Post hoc; pointwise 95% paired bootstrap, no multiplicity adjustment or confirmatory decision."
selector_g64,64,cahn_hilliard,coefficient,ood,64,looped,none,mechanistic,,0.21124034892107038,0.07848085846743125,0.13275949045363913,0.09185338147953942,0.181529150984225,2.6916161857318746,1.9743893503560583,3.687083483675763,higher_candidate_error,"Post hoc; pointwise 95% paired bootstrap, no multiplicity adjustment or confirmatory decision."
selector_g64,64,cahn_hilliard,coefficient,ood,64,looped,none,transformer,none,0.21124034892107038,0.20482504717143069,0.006415301749639696,-0.022792687374194678,0.03034800501696886,1.0313208850100757,0.8928669648739551,1.1549204504563633,interval_includes_zero,"Post hoc; pointwise 95% paired bootstrap, no multiplicity adjustment or confirmatory decision."
selector_g64,64,cahn_hilliard,coefficient,ood,96,looped,none,mechanistic,,0.3652188315339479,0.07536813599307497,0.28985069554087295,0.22190914154438415,0.38091779055053726,4.845798913847427,3.3168526701766887,7.084228199798182,higher_candidate_error,"Post hoc; pointwise 95% paired bootstrap, no multiplicity adjustment or confirmatory decision."
selector_g64,64,cahn_hilliard,coefficient,ood,96,looped,none,transformer,none,0.3652188315339479,0.35818640318217093,0.007032428351776976,-0.04973392224477921,0.0526949711026819,1.019633431892724,0.8677125570500461,1.1553375161734347,interval_includes_zero,"Post hoc; pointwise 95% paired bootstrap, no multiplicity adjustment or confirmatory decision."
selector_g64,64,cahn_hilliard,coefficient,test,64,looped,none,mechanistic,,0.005936550572527774,0.11407906138970425,-0.10814251081717648,-0.13165188190795019,-0.08675985486319646,0.052038914943803645,0.036490277175877696,0.07247054436255239,lower_candidate_error,"Post hoc; pointwise 95% paired bootstrap, no multiplicity adjustment or confirmatory decision."
selector_g64,64,cahn_hilliard,coefficient,test,64,looped,none,transformer,none,0.005936550572527774,0.004084385074384678,0.0018521654981430956,0.0010329906843706662,0.0028396838990126854,1.45347474942042,1.2375308581651343,1.79200566469896,higher_candidate_error,"Post hoc; pointwise 95% paired bootstrap, no multiplicity adjustment or confirmatory decision."
selector_g64,64,cahn_hilliard,coefficient,test,96,looped,none,mechanistic,,0.010816833429038662,0.13394798441565214,-0.12313115098661348,-0.15713357888080007,-0.09300428822569466,0.08075398428895425,0.05523867126533017,0.11705650940499585,lower_candidate_error,"Post hoc; pointwise 95% paired bootstrap, no multiplicity adjustment or confirmatory decision."
selector_g64,64,cahn_hilliard,coefficient,test,96,looped,none,transformer,none,0.010816833429038662,0.007279229127436584,0.003537604301602078,0.0019284499600464627,0.005380721815699727,1.485986117440414,1.2435582714066735,1.8690898751937048,higher_candidate_error,"Post hoc; pointwise 95% paired bootstrap, no multiplicity adjustment or confirmatory decision."
selector_g64,64,cahn_hilliard,coefficient,ood,64,looped,response_matched,mechanistic,,0.9529109070092355,0.07848085846743125,0.8744300485418043,0.7133290356836224,1.0344568622828172,12.141953154152663,8.856653547583397,16.276163619988488,higher_candidate_error,"Post hoc; pointwise 95% paired bootstrap, no multiplicity adjustment or confirmatory decision."
selector_g64,64,cahn_hilliard,coefficient,ood,64,looped,response_matched,transformer,response_matched,0.9529109070092355,0.9243507593478076,0.028560147661427893,-0.31137476411464243,0.29773584334281644,1.0308975217173826,0.7226103720550328,1.3747729492964402,interval_includes_zero,"Post hoc; pointwise 95% paired bootstrap, no multiplicity adjustment or confirmatory decision."
selector_g64,64,cahn_hilliard,coefficient,ood,96,looped,response_matched,mechanistic,,1.3225016270803154,0.07536813599307497,1.2471334910872405,1.0537571134943353,1.4319258990460328,17.547224827237738,12.254295966355658,24.61162649166045,higher_candidate_error,"Post hoc; pointwise 95% paired bootstrap, no multiplicity adjustment or confirmatory decision."
selector_g64,64,cahn_hilliard,coefficient,ood,96,looped,response_matched,transformer,response_matched,1.3225016270803154,1.2722692447899375,0.05023238229037785,-0.3797775041412243,0.37155874623533236,1.039482509300672,0.753190927915526,1.3339569837200895,interval_includes_zero,"Post hoc; pointwise 95% paired bootstrap, no multiplicity adjustment or confirmatory decision."
selector_g64,64,cahn_hilliard,coefficient,test,64,looped,response_matched,mechanistic,,0.008781007051020565,0.11407906138970425,-0.10529805433868368,-0.12828982354563553,-0.08439550682233754,0.07697299525478968,0.05245247230874088,0.11167108597098885,lower_candidate_error,"Post hoc; pointwise 95% paired bootstrap, no multiplicity adjustment or confirmatory decision."
selector_g64,64,cahn_hilliard,coefficient,test,64,looped,response_matched,transformer,response_matched,0.008781007051020565,0.013660856420386502,-0.0048798493693659375,-0.008593595347303992,-0.0011053663675033474,0.6427859850657976,0.4485783738448239,0.9056705409740118,lower_candidate_error,"Post hoc; pointwise 95% paired bootstrap, no multiplicity adjustment or confirmatory decision."
selector_g64,64,cahn_hilliard,coefficient,test,96,looped,response_matched,mechanistic,,0.017657855952928778,0.13394798441565214,-0.11629012846272337,-0.1494571576294348,-0.08720229647555715,0.1318262161984829,0.08529251108900553,0.20355340028174534,lower_candidate_error,"Post hoc; pointwise 95% paired bootstrap, no multiplicity adjustment or confirmatory decision."
selector_g64,64,cahn_hilliard,coefficient,test,96,looped,response_matched,transformer,response_matched,0.017657855952928778,0.030017002057397643,-0.012359146104468866,-0.021151416744255407,-0.0033549645710340037,0.5882618097291641,0.38380638240528814,0.8692069729487756,lower_candidate_error,"Post hoc; pointwise 95% paired bootstrap, no multiplicity adjustment or confirmatory decision."
selector_g64,64,cahn_hilliard,coefficient,ood,64,looped,smooth,mechanistic,,0.21852189051430057,0.07848085846743125,0.14004103204686932,0.10260705309861656,0.17757378526929232,2.7843973012219907,2.073110653644453,3.7081339421011514,higher_candidate_error,"Post hoc; pointwise 95% paired bootstrap, no multiplicity adjustment or confirmatory decision."
selector_g64,64,cahn_hilliard,coefficient,ood,64,looped,smooth,transformer,smooth,0.21852189051430057,0.2838915729559589,-0.06536968244165833,-0.1582734864706509,0.021969007737497485,0.7697371508389248,0.5844476306988212,1.1136838484179246,interval_includes_zero,"Post hoc; pointwise 95% paired bootstrap, no multiplicity adjustment or confirmatory decision."
selector_g64,64,cahn_hilliard,coefficient,ood,64,looped,smooth,looped,none,0.21852189051430057,0.21124034892107038,0.00728154159323019,-0.011847235788362309,0.025865462320353125,1.0344704107450178,0.9522143618376622,1.133795075917508,interval_includes_zero,"Post hoc; pointwise 95% paired bootstrap, no multiplicity adjustment or confirmatory decision."
selector_g64,64,cahn_hilliard,coefficient,ood,96,looped,smooth,mechanistic,,0.3776918205727275,0.07536813599307497,0.30232368457965253,0.2451232937388973,0.3644735696225771,5.011293109430633,3.535565215763894,7.080632313631688,higher_candidate_error,"Post hoc; pointwise 95% paired bootstrap, no multiplicity adjustment or confirmatory decision."
selector_g64,64,cahn_hilliard,coefficient,ood,96,looped,smooth,transformer,smooth,0.3776918205727275,0.5017010804226298,-0.12400925984990235,-0.2934554539650428,0.036988100152189556,0.7528224181908524,0.5686045743262552,1.1106519176183842,interval_includes_zero,"Post hoc; pointwise 95% paired bootstrap, no multiplicity adjustment or confirmatory decision."
selector_g64,64,cahn_hilliard,coefficient,ood,96,looped,smooth,looped,none,0.3776918205727275,0.3652188315339479,0.01247298903877958,-0.02834244382293571,0.0486924721713152,1.0341520972135858,0.9371478180116978,1.1494062802544638,interval_includes_zero,"Post hoc; pointwise 95% paired bootstrap, no multiplicity adjustment or confirmatory decision."
selector_g64,64,cahn_hilliard,coefficient,test,64,looped,smooth,mechanistic,,0.008373599254950933,0.11407906138970425,-0.10570546213475332,-0.1291262489891363,-0.08437194803814374,0.07340171941234659,0.05510427041060198,0.09689230372853956,lower_candidate_error,"Post hoc; pointwise 95% paired bootstrap, no multiplicity adjustment or confirmatory decision."
selector_g64,64,cahn_hilliard,coefficient,test,64,looped,smooth,transformer,smooth,0.008373599254950933,0.00469901395920476,0.0036745852957461725,0.0022633757797453622,0.005180220878720255,1.7819907171265443,1.46886200239104,2.1304945387395575,higher_candidate_error,"Post hoc; pointwise 95% paired bootstrap, no multiplicity adjustment or confirmatory decision."
selector_g64,64,cahn_hilliard,coefficient,test,64,looped,smooth,looped,none,0.008373599254950933,0.005936550572527774,0.0024370486824231586,-7.549785107149683e-05,0.004742677404048265,1.410515947375391,0.9894613342819111,1.981633515974846,interval_includes_zero,"Post hoc; pointwise 95% paired bootstrap, no multiplicity adjustment or confirmatory decision."
selector_g64,64,cahn_hilliard,coefficient,test,96,looped,smooth,mechanistic,,0.01834976270801058,0.13394798441565214,-0.11559822170764156,-0.14880378093506216,-0.08661766473952126,0.13699170456398718,0.10259643039578824,0.18017184694007227,lower_candidate_error,"Post hoc; pointwise 95% paired bootstrap, no multiplicity adjustment or confirmatory decision."
selector_g64,64,cahn_hilliard,coefficient,test,96,looped,smooth,transformer,smooth,0.01834976270801058,0.009167258764811649,0.00918250394319893,0.00566137632137899,0.012984036377963507,2.001663002951962,1.597703659758561,2.4480366356745393,higher_candidate_error,"Post hoc; pointwise 95% paired bootstrap, no multiplicity adjustment or confirmatory decision."
selector_g64,64,cahn_hilliard,coefficient,test,96,looped,smooth,looped,none,0.01834976270801058,0.010816833429038662,0.0075329292789719175,0.0014608949383183155,0.013275478026930439,1.696407994852649,1.10388764991706,2.5529952410798074,higher_candidate_error,"Post hoc; pointwise 95% paired bootstrap, no multiplicity adjustment or confirmatory decision."
selector_g64,64,cahn_hilliard,coefficient,ood,64,transformer,iid,mechanistic,,0.6358002631054506,0.07848085846743125,0.5573194046380193,0.4792014609694819,0.6314726624307193,8.101341849736533,6.033606742985956,10.793150272055719,higher_candidate_error,"Post hoc; pointwise 95% paired bootstrap, no multiplicity adjustment or confirmatory decision."
selector_g64,64,cahn_hilliard,coefficient,ood,96,transformer,iid,mechanistic,,0.9756312709781213,0.07536813599307497,0.9002631349850463,0.8051588867009857,0.9900668389326449,12.944877276356747,9.149528466681922,18.10200011711741,higher_candidate_error,"Post hoc; pointwise 95% paired bootstrap, no multiplicity adjustment or confirmatory decision."
selector_g64,64,cahn_hilliard,coefficient,test,64,transformer,iid,mechanistic,,0.006667767459065495,0.11407906138970425,-0.10741129393063875,-0.1302690341254936,-0.0869304280013469,0.058448652871431035,0.038076589502727624,0.08491938688889904,lower_candidate_error,"Post hoc; pointwise 95% paired bootstrap, no multiplicity adjustment or confirmatory decision."
selector_g64,64,cahn_hilliard,coefficient,test,96,transformer,iid,mechanistic,,0.013616813420718655,0.13394798441565214,-0.12033117099493348,-0.15329195256263425,-0.09137122174370726,0.10165747159333513,0.0659862090493029,0.1486294322344641,lower_candidate_error,"Post hoc; pointwise 95% paired bootstrap, no multiplicity adjustment or confirmatory decision."
selector_g64,64,cahn_hilliard,coefficient,ood,64,transformer,none,mechanistic,,0.20482504717143069,0.07848085846743125,0.12634418870399944,0.08709108468259276,0.16630276065971966,2.6098726641277885,1.9309940035476776,3.516836718035033,higher_candidate_error,"Post hoc; pointwise 95% paired bootstrap, no multiplicity adjustment or confirmatory decision."
selector_g64,64,cahn_hilliard,coefficient,ood,96,transformer,none,mechanistic,,0.35818640318217093,0.07536813599307497,0.282818267189096,0.2124216421391985,0.3589343529241224,4.7524912015215826,3.284843312923675,6.847454996083122,higher_candidate_error,"Post hoc; pointwise 95% paired bootstrap, no multiplicity adjustment or confirmatory decision."
selector_g64,64,cahn_hilliard,coefficient,test,64,transformer,none,mechanistic,,0.004084385074384678,0.11407906138970425,-0.10999467631531958,-0.13361470158070116,-0.08852305828611029,0.03580310904235138,0.024198463514073374,0.0514381513768101,lower_candidate_error,"Post hoc; pointwise 95% paired bootstrap, no multiplicity adjustment or confirmatory decision."
selector_g64,64,cahn_hilliard,coefficient,test,96,transformer,none,mechanistic,,0.007279229127436584,0.13394798441565214,-0.12666875528821556,-0.16039386749223136,-0.09669629921600732,0.05434370034899897,0.035224989517616316,0.08145336583678023,lower_candidate_error,"Post hoc; pointwise 95% paired bootstrap, no multiplicity adjustment or confirmatory decision."
selector_g64,64,cahn_hilliard,coefficient,ood,64,transformer,response_matched,mechanistic,,0.9243507593478076,0.07848085846743125,0.8458699008803764,0.6938167397428601,1.056501045943007,11.778040880266412,8.496740365388039,16.444634964821493,higher_candidate_error,"Post hoc; pointwise 95% paired bootstrap, no multiplicity adjustment or confirmatory decision."
selector_g64,64,cahn_hilliard,coefficient,ood,96,transformer,response_matched,mechanistic,,1.2722692447899375,0.07536813599307497,1.1969011087968626,1.0080259641390774,1.4699533125689785,16.880731200607602,11.625525535263359,24.775332229905782,higher_candidate_error,"Post hoc; pointwise 95% paired bootstrap, no multiplicity adjustment or confirmatory decision."
selector_g64,64,cahn_hilliard,coefficient,test,64,transformer,response_matched,mechanistic,,0.013660856420386502,0.11407906138970425,-0.10041820496931775,-0.12321776804601431,-0.079542273317912,0.11974902540370487,0.0862071705198924,0.15783132112769013,lower_candidate_error,"Post hoc; pointwise 95% paired bootstrap, no multiplicity adjustment or confirmatory decision."
selector_g64,64,cahn_hilliard,coefficient,test,96,transformer,response_matched,mechanistic,,0.030017002057397643,0.13394798441565214,-0.1039309823582545,-0.13746182399562357,-0.07425217534422326,0.22409446613434883,0.1548215314407004,0.310367507319368,lower_candidate_error,"Post hoc; pointwise 95% paired bootstrap, no multiplicity adjustment or confirmatory decision."
selector_g64,64,cahn_hilliard,coefficient,ood,64,transformer,smooth,mechanistic,,0.2838915729559589,0.07848085846743125,0.20541071448852766,0.10611875727713471,0.3108113640357968,3.6173352139588406,2.2475826621487998,5.451136276680211,higher_candidate_error,"Post hoc; pointwise 95% paired bootstrap, no multiplicity adjustment or confirmatory decision."
selector_g64,64,cahn_hilliard,coefficient,ood,64,transformer,smooth,transformer,none,0.2838915729559589,0.20482504717143069,0.07906652578452822,-0.010925171878239532,0.18696985697959329,1.3860198099617795,0.9479136057856661,1.9778645324067228,interval_includes_zero,"Post hoc; pointwise 95% paired bootstrap, no multiplicity adjustment or confirmatory decision."
selector_g64,64,cahn_hilliard,coefficient,ood,96,transformer,smooth,mechanistic,,0.5017010804226298,0.07536813599307497,0.4263329444295549,0.24814332895428062,0.6143410165705628,6.656673590398036,3.9320457480193736,10.540151676372144,higher_candidate_error,"Post hoc; pointwise 95% paired bootstrap, no multiplicity adjustment or confirmatory decision."
selector_g64,64,cahn_hilliard,coefficient,ood,96,transformer,smooth,transformer,none,0.5017010804226298,0.35818640318217093,0.1435146772404589,-0.021965474560383166,0.33950846773179205,1.4006703659476107,0.9399316645804014,2.033667978638592,interval_includes_zero,"Post hoc; pointwise 95% paired bootstrap, no multiplicity adjustment or confirmatory decision."
selector_g64,64,cahn_hilliard,coefficient,test,64,transformer,smooth,mechanistic,,0.00469901395920476,0.11407906138970425,-0.10938004743049949,-0.132519076476174,-0.08817377938957688,0.041190853974091786,0.032780390263697314,0.05162978793921956,lower_candidate_error,"Post hoc; pointwise 95% paired bootstrap, no multiplicity adjustment or confirmatory decision."
selector_g64,64,cahn_hilliard,coefficient,test,64,transformer,smooth,transformer,none,0.00469901395920476,0.004084385074384678,0.0006146288848200817,-0.0005291833702864803,0.0015726026663318749,1.150482599859338,0.9000003298653126,1.509927630004719,interval_includes_zero,"Post hoc; pointwise 95% paired bootstrap, no multiplicity adjustment or confirmatory decision."
selector_g64,64,cahn_hilliard,coefficient,test,96,transformer,smooth,mechanistic,,0.009167258764811649,0.13394798441565214,-0.1247807256508405,-0.15851359593398798,-0.09508123610750689,0.06843894519804684,0.05452416526546846,0.08758813178784723,lower_candidate_error,"Post hoc; pointwise 95% paired bootstrap, no multiplicity adjustment or confirmatory decision."
selector_g64,64,cahn_hilliard,coefficient,test,96,transformer,smooth,transformer,none,0.009167258764811649,0.007279229127436584,0.0018880296373750653,-0.0003857010929513342,0.0038105774798387055,1.2593721950939527,0.9605071020590819,1.7340932959651922,interval_includes_zero,"Post hoc; pointwise 95% paired bootstrap, no multiplicity adjustment or confirmatory decision."
selector_g64,64,cahn_hilliard,correct,ood,64,fno,iid,mechanistic,,0.016194524527002974,7.10217453259105e-12,0.0161945245199008,0.008650206986526396,0.026412779825396353,2280220579.301197,1204595590.9421954,3811554981.2891884,higher_candidate_error,"Post hoc; pointwise 95% paired bootstrap, no multiplicity adjustment or confirmatory decision."
selector_g64,64,cahn_hilliard,correct,ood,64,fno,iid,transformer,iid,0.016194524527002974,0.7088109883258404,-0.6926164637988375,-0.9198325296518236,-0.5419948591502565,0.022847451286348217,0.011393398447352302,0.04064616150341371,lower_candidate_error,"Post hoc; pointwise 95% paired bootstrap, no multiplicity adjustment or confirmatory decision."
selector_g64,64,cahn_hilliard,correct,ood,96,fno,iid,mechanistic,,0.034788267460895965,9.851209261785439e-12,0.034788267451044755,0.018522881592163597,0.05512126940178423,3531370264.952723,1869733122.1895344,5687223877.368676,higher_candidate_error,"Post hoc; pointwise 95% paired bootstrap, no multiplicity adjustment or confirmatory decision."
selector_g64,64,cahn_hilliard,correct,ood,96,fno,iid,transformer,iid,0.034788267460895965,1.0694753185475203,-1.0346870510866244,-1.3540715555068343,-0.8347042214755418,0.032528349983936736,0.016454737619057594,0.055532117892058294,lower_candidate_error,"Post hoc; pointwise 95% paired bootstrap, no multiplicity adjustment or confirmatory decision."
selector_g64,64,cahn_hilliard,correct,test,64,fno,iid,mechanistic,,0.00015663932449867094,3.0924970280116437e-12,0.00015663932140617392,0.00011754052120629663,0.00019955882918092527,50651406.63995528,36785771.13041279,68562883.4921204,higher_candidate_error,"Post hoc; pointwise 95% paired bootstrap, no multiplicity adjustment or confirmatory decision."
selector_g64,64,cahn_hilliard,correct,test,64,fno,iid,transformer,iid,0.00015663932449867094,0.004250360024593697,-0.004093720700095026,-0.005999070969501458,-0.0025723009336969115,0.0368531897515304,0.024130897432870838,0.055241359631315455,lower_candidate_error,"Post hoc; pointwise 95% paired bootstrap, no multiplicity adjustment or confirmatory decision."
selector_g64,64,cahn_hilliard,correct,test,96,fno,iid,mechanistic,,0.0003190072862038499,6.596604439046001e-12,0.00031900727960724546,0.0002307118492898557,0.0004181575115046959,48359317.1534755,34054814.96056267,66029578.506056696,higher_candidate_error,"Post hoc; pointwise 95% paired bootstrap, no multiplicity adjustment or confirmatory decision."
selector_g64,64,cahn_hilliard,correct,test,96,fno,iid,transformer,iid,0.0003190072862038499,0.008344021991819354,-0.008025014705615504,-0.011878175951930426,-0.00486055541756709,0.038231836698969755,0.024615534389610158,0.05835205089040031,lower_candidate_error,"Post hoc; pointwise 95% paired bootstrap, no multiplicity adjustment or confirmatory decision."
selector_g64,64,cahn_hilliard,correct,ood,64,fno,none,mechanistic,,0.0019430061658238535,7.10217453259105e-12,0.001943006158721679,0.0010452848950916961,0.002870919586608311,273579050.600295,148505524.04779762,409797058.90390277,higher_candidate_error,"Post hoc; pointwise 95% paired bootstrap, no multiplicity adjustment or confirmatory decision."
selector_g64,64,cahn_hilliard,correct,ood,64,fno,none,transformer,none,0.0019430061658238535,0.2048249762629187,-0.20288197009709485,-0.23718998755947937,-0.17126326694685862,0.009486177912842815,0.0057725782669184895,0.012934226343914957,lower_candidate_error,"Post hoc; pointwise 95% paired bootstrap, no multiplicity adjustment or confirmatory decision."
selector_g64,64,cahn_hilliard,correct,ood,96,fno,none,mechanistic,,0.002923829576671398,9.851209261785439e-12,0.0029238295668201886,0.0014895637444526713,0.004591662613332017,296799052.6821355,151566684.8389342,471463592.04134864,higher_candidate_error,"Post hoc; pointwise 95% paired bootstrap, no multiplicity adjustment or confirmatory decision."
selector_g64,64,cahn_hilliard,correct,ood,96,fno,none,transformer,none,0.002923829576671398,0.35818626909229495,-0.35526243951562353,-0.4266993993152048,-0.2908871516682261,0.0081628745403359,0.004846831092201497,0.011066785017850623,lower_candidate_error,"Post hoc; pointwise 95% paired bootstrap, no multiplicity adjustment or confirmatory decision."
selector_g64,64,cahn_hilliard,correct,test,64,fno,none,mechanistic,,4.6968038146630204e-05,3.0924970280116437e-12,4.6968035054133175e-05,3.608656393015975e-05,5.944722293070485e-05,15187739.138048207,11419976.2184044,20138656.095785853,higher_candidate_error,"Post hoc; pointwise 95% paired bootstrap, no multiplicity adjustment or confirmatory decision."
selector_g64,64,cahn_hilliard,correct,test,64,fno,none,transformer,none,4.6968038146630204e-05,0.004084380733209904,-0.004037412695063273,-0.005518135430724526,-0.002852006693003349,0.011499427015884033,0.007527912086082108,0.01735020134451562,lower_candidate_error,"Post hoc; pointwise 95% paired bootstrap, no multiplicity adjustment or confirmatory decision."
selector_g64,64,cahn_hilliard,correct,test,96,fno,none,mechanistic,,7.844308668563417e-05,6.596604439046001e-12,7.844308008902974e-05,5.661273288638401e-05,0.00010333383619776944,11891434.056788554,8433440.90463013,16415812.540350234,higher_candidate_error,"Post hoc; pointwise 95% paired bootstrap, no multiplicity adjustment or confirmatory decision."
selector_g64,64,cahn_hilliard,correct,test,96,fno,none,transformer,none,7.844308668563417e-05,0.007279214215489188,-0.007200771128803554,-0.010181088190861358,-0.00482591879422858,0.01077631243750429,0.006455895616767079,0.017708311677258,lower_candidate_error,"Post hoc; pointwise 95% paired bootstrap, no multiplicity adjustment or confirmatory decision."
selector_g64,64,cahn_hilliard,correct,ood,64,fno,response_matched,mechanistic,,0.05816272286798357,7.10217453259105e-12,0.058162722860881394,0.019442193266250404,0.12110913908560697,8189424605.250352,2764193838.0188055,17572220166.051674,higher_candidate_error,"Post hoc; pointwise 95% paired bootstrap, no multiplicity adjustment or confirmatory decision."
selector_g64,64,cahn_hilliard,correct,ood,64,fno,response_matched,transformer,response_matched,0.05816272286798357,1.003444724249628,-0.9452820013816445,-1.2170185253595514,-0.7311224989206024,0.057963056122974206,0.017282248008255906,0.13475604507631692,lower_candidate_error,"Post hoc; pointwise 95% paired bootstrap, no multiplicity adjustment or confirmatory decision."
selector_g64,64,cahn_hilliard,correct,ood,96,fno,response_matched,mechanistic,,0.11781322306828125,9.851209261785439e-12,0.11781322305843005,0.04344102565724966,0.2281243552257351,11959265095.027401,4485441997.739754,23785455419.746902,higher_candidate_error,"Post hoc; pointwise 95% paired bootstrap, no multiplicity adjustment or confirmatory decision."
selector_g64,64,cahn_hilliard,correct,ood,96,fno,response_matched,transformer,response_matched,0.11781322306828125,1.364170365490856,-1.2463571424225746,-1.603236559850145,-0.9574915934590922,0.08636254389376775,0.0282283929375576,0.18540635215925833,lower_candidate_error,"Post hoc; pointwise 95% paired bootstrap, no multiplicity adjustment or confirmatory decision."
selector_g64,64,cahn_hilliard,correct,test,64,fno,response_matched,mechanistic,,0.0004239090809382091,3.0924970280116437e-12,0.00042390907784571206,0.00034582087295200007,0.0005099227031912983,137076633.25088668,107154178.6208149,177958883.06390202,higher_candidate_error,"Post hoc; pointwise 95% paired bootstrap, no multiplicity adjustment or confirmatory decision."
