family,kind,prior,seed,split,policy,selected_arm,estimated_training_seconds,selected_inference_ms_per_step
burgers,fno,coefficient,101,development_lofo,always_smooth,smooth,44.912429203279316,1.3508216012269258
burgers,fno,coefficient,101,development_lofo,best_fixed,smooth,44.912429203279316,1.3508216012269258
burgers,fno,coefficient,101,development_lofo,hand_rule,none,28.54495171410963,1.3389521045610309
burgers,fno,coefficient,101,development_lofo,none,none,25.322058310732245,1.3389521045610309
burgers,fno,coefficient,101,development_lofo,probe_best,response_matched,53.78384547214955,1.344875548966229
burgers,fno,coefficient,101,development_lofo,random,smooth,44.912429203279316,1.3508216012269258
burgers,fno,coefficient,101,development_lofo,ridge_selector,smooth,53.386271513067186,1.3508216012269258
burgers,fno,coefficient,101,development_lofo,full_validation,none,154.41063346061856,1.3389521045610309
burgers,fno,coefficient,202,development_lofo,always_smooth,smooth,44.80835973192006,1.2894245563074946
burgers,fno,coefficient,202,development_lofo,best_fixed,smooth,44.80835973192006,1.2894245563074946
burgers,fno,coefficient,202,development_lofo,hand_rule,none,28.49145785300061,1.3422305462881923
burgers,fno,coefficient,202,development_lofo,none,none,25.474768864922225,1.3422305462881923
burgers,fno,coefficient,202,development_lofo,probe_best,response_matched,53.54636956937611,1.3463206123560667
burgers,fno,coefficient,202,development_lofo,random,smooth,44.80835973192006,1.2894245563074946
burgers,fno,coefficient,202,development_lofo,ridge_selector,smooth,53.66272655501962,1.2894245563074946
burgers,fno,coefficient,202,development_lofo,full_validation,none,154.13716220110655,1.3422305462881923
burgers,fno,coefficient,303,development_lofo,always_smooth,smooth,44.91721878061071,1.266430551186204
burgers,fno,coefficient,303,development_lofo,best_fixed,smooth,44.91721878061071,1.266430551186204
burgers,fno,coefficient,303,development_lofo,hand_rule,none,27.92723748460412,1.348851597867906
burgers,fno,coefficient,303,development_lofo,none,none,24.894777758978307,1.348851597867906
burgers,fno,coefficient,303,development_lofo,probe_best,response_matched,52.80912168323994,1.3438405701890588
burgers,fno,coefficient,303,development_lofo,random,response_matched,44.82137954607606,1.3438405701890588
burgers,fno,coefficient,303,development_lofo,ridge_selector,smooth,52.78079695999622,1.266430551186204
burgers,fno,coefficient,303,development_lofo,full_validation,smooth,153.15944906929508,1.266430551186204
burgers,fno,coefficient,404,development_lofo,always_smooth,smooth,44.47096883505583,1.2825226178392768
burgers,fno,coefficient,404,development_lofo,best_fixed,smooth,44.47096883505583,1.2825226178392768
burgers,fno,coefficient,404,development_lofo,hand_rule,none,28.52602750295773,1.2557730544358492
burgers,fno,coefficient,404,development_lofo,none,none,25.489267962053418,1.2557730544358492
burgers,fno,coefficient,404,development_lofo,probe_best,response_matched,52.85000214539468,1.2567015597596765
burgers,fno,coefficient,404,development_lofo,random,smooth,44.47096883505583,1.2825226178392768
burgers,fno,coefficient,404,development_lofo,ridge_selector,smooth,52.60824745846912,1.2825226178392768
burgers,fno,coefficient,404,development_lofo,full_validation,smooth,153.64866808382794,1.2825226178392768
burgers,fno,coefficient,505,development_lofo,always_smooth,smooth,44.90160579839721,1.2395810568705201
burgers,fno,coefficient,505,development_lofo,best_fixed,smooth,44.90160579839721,1.2395810568705201
burgers,fno,coefficient,505,development_lofo,hand_rule,none,27.694019984919578,1.2400965439155698
burgers,fno,coefficient,505,development_lofo,none,none,24.693525314796716,1.2400965439155698
burgers,fno,coefficient,505,development_lofo,probe_best,response_matched,53.48493805062026,1.272099558264017
burgers,fno,coefficient,505,development_lofo,random,smooth,44.90160579839721,1.2395810568705201
burgers,fno,coefficient,505,development_lofo,ridge_selector,smooth,53.290595134254545,1.2395810568705201
burgers,fno,coefficient,505,development_lofo,full_validation,none,153.36976465489715,1.2400965439155698
burgers,fno,coefficient,606,development_lofo,always_smooth,smooth,44.68827162636444,1.244344562292099
burgers,fno,coefficient,606,development_lofo,best_fixed,smooth,44.68827162636444,1.244344562292099
burgers,fno,coefficient,606,development_lofo,hand_rule,none,27.720273222774267,1.2390260584652424
burgers,fno,coefficient,606,development_lofo,none,none,24.713393840473145,1.2390260584652424
burgers,fno,coefficient,606,development_lofo,probe_best,response_matched,53.10939571587369,1.25085455365479
burgers,fno,coefficient,606,development_lofo,random,none,24.713393840473145,1.2390260584652424
burgers,fno,coefficient,606,development_lofo,ridge_selector,smooth,52.72050759661943,1.244344562292099
burgers,fno,coefficient,606,development_lofo,full_validation,response_matched,153.18421523319557,1.25085455365479
burgers,fno,correct,101,development_lofo,always_smooth,smooth,46.030704183503985,1.5454156091436744
burgers,fno,correct,101,development_lofo,best_fixed,smooth,46.030704183503985,1.5454156091436744
burgers,fno,correct,101,development_lofo,hand_rule,none,27.860725758597255,1.2257130583748221
burgers,fno,correct,101,development_lofo,none,none,24.814142607618123,1.2257130583748221
burgers,fno,correct,101,development_lofo,probe_best,response_matched,53.59877543943003,1.2272425927221775
burgers,fno,correct,101,development_lofo,random,smooth,46.030704183503985,1.5454156091436744
burgers,fno,correct,101,development_lofo,ridge_selector,smooth,54.250063764397055,1.5454156091436744
burgers,fno,correct,101,development_lofo,full_validation,smooth,155.08272444084287,1.5454156091436744
burgers,fno,correct,202,development_lofo,always_smooth,smooth,44.96717981854454,1.2985836016014218
burgers,fno,correct,202,development_lofo,best_fixed,smooth,44.96717981854454,1.2985836016014218
burgers,fno,correct,202,development_lofo,hand_rule,none,28.033202208112925,1.2476471019908786
burgers,fno,correct,202,development_lofo,none,none,25.029388145077974,1.2476471019908786
burgers,fno,correct,202,development_lofo,probe_best,response_matched,52.57854064134881,1.2432120507583022
burgers,fno,correct,202,development_lofo,random,smooth,44.96717981854454,1.2985836016014218
burgers,fno,correct,202,development_lofo,ridge_selector,smooth,53.03742512362078,1.2985836016014218
burgers,fno,correct,202,development_lofo,full_validation,smooth,154.10819011274725,1.2985836016014218
burgers,fno,correct,303,development_lofo,always_smooth,smooth,45.73577179200947,1.2435895623639226
burgers,fno,correct,303,development_lofo,best_fixed,smooth,45.73577179200947,1.2435895623639226
burgers,fno,correct,303,development_lofo,hand_rule,none,28.442973838653415,1.242592604830861
burgers,fno,correct,303,development_lofo,none,none,25.425476810894907,1.242592604830861
burgers,fno,correct,303,development_lofo,probe_best,response_matched,53.01625569490716,1.244722562842071
burgers,fno,correct,303,development_lofo,random,response_matched,45.22320659738034,1.244722562842071
burgers,fno,correct,303,development_lofo,ridge_selector,smooth,53.52114659966901,1.2435895623639226
burgers,fno,correct,303,development_lofo,full_validation,smooth,154.7243318418041,1.2435895623639226
burgers,fno,correct,404,development_lofo,always_smooth,smooth,45.13220624392852,1.241544564254582
burgers,fno,correct,404,development_lofo,best_fixed,smooth,45.13220624392852,1.241544564254582
burgers,fno,correct,404,development_lofo,hand_rule,none,27.90186480153352,1.2545305537059903
burgers,fno,correct,404,development_lofo,none,none,24.88318010419607,1.2545305537059903
burgers,fno,correct,404,development_lofo,probe_best,response_matched,53.38426229683682,1.2460245983675122
burgers,fno,correct,404,development_lofo,random,iid,44.44612441351637,1.2439250946044922
burgers,fno,correct,404,development_lofo,ridge_selector,smooth,53.25182023039088,1.241544564254582
burgers,fno,correct,404,development_lofo,full_validation,smooth,153.64654224552214,1.241544564254582
burgers,fno,correct,505,development_lofo,always_smooth,smooth,45.95245593320578,1.3925861101597548
burgers,fno,correct,505,development_lofo,best_fixed,smooth,45.95245593320578,1.3925861101597548
burgers,fno,correct,505,development_lofo,hand_rule,none,27.882289385888726,1.2941250577569008
burgers,fno,correct,505,development_lofo,none,none,24.83121745986864,1.2941250577569008
burgers,fno,correct,505,development_lofo,probe_best,response_matched,53.45669670216739,1.284406054764986
burgers,fno,correct,505,development_lofo,random,response_matched,45.08461150387302,1.284406054764986
burgers,fno,correct,505,development_lofo,ridge_selector,smooth,54.27196755539626,1.3925861101597548
burgers,fno,correct,505,development_lofo,full_validation,smooth,154.64226486487314,1.3925861101597548
burgers,fno,correct,606,development_lofo,always_smooth,smooth,44.74143836228177,1.256111590191722
burgers,fno,correct,606,development_lofo,best_fixed,smooth,44.74143836228177,1.256111590191722
burgers,fno,correct,606,development_lofo,hand_rule,none,28.12889508670196,1.2594881001859903
burgers,fno,correct,606,development_lofo,none,none,25.078079420607537,1.2594881001859903
burgers,fno,correct,606,development_lofo,probe_best,response_matched,52.82255274197087,1.3916580937802792
burgers,fno,correct,606,development_lofo,random,none,25.078079420607537,1.2594881001859903
burgers,fno,correct,606,development_lofo,ridge_selector,smooth,52.64121446199715,1.256111590191722
burgers,fno,correct,606,development_lofo,full_validation,smooth,153.4589415639639,1.256111590191722
burgers,looped,coefficient,101,development_lofo,always_smooth,smooth,72.00042283767834,1.5877983998507261
burgers,looped,coefficient,101,development_lofo,best_fixed,smooth,72.00042283767834,1.5877983998507261
burgers,looped,coefficient,101,development_lofo,hand_rule,none,42.14095791755244,1.6089859185740352
burgers,looped,coefficient,101,development_lofo,none,none,38.91806451417506,1.6089859185740352
burgers,looped,coefficient,101,development_lofo,probe_best,response_matched,89.04323837626725,1.5637143980711699
burgers,looped,coefficient,101,development_lofo,random,response_matched,75.07043058332056,1.5637143980711699
burgers,looped,coefficient,101,development_lofo,ridge_selector,smooth,85.55534522747621,1.5877983998507261
burgers,looped,coefficient,101,development_lofo,full_validation,response_matched,251.1620101328008,1.5637143980711699
burgers,looped,coefficient,202,development_lofo,always_smooth,smooth,74.07635278068483,1.570360898040235
burgers,looped,coefficient,202,development_lofo,best_fixed,smooth,74.07635278068483,1.570360898040235
burgers,looped,coefficient,202,development_lofo,hand_rule,none,42.15371692273766,1.5917304204776883
burgers,looped,coefficient,202,development_lofo,none,none,39.13702793465927,1.5917304204776883
burgers,looped,coefficient,202,development_lofo,probe_best,response_matched,84.86894202325493,1.539208902977407
burgers,looped,coefficient,202,development_lofo,random,iid,73.45595856755972,1.5377694508060813
burgers,looped,coefficient,202,development_lofo,ridge_selector,smooth,87.075130446814,1.570360898040235
burgers,looped,coefficient,202,development_lofo,full_validation,response_matched,252.63208096893504,1.539208902977407
burgers,looped,coefficient,303,development_lofo,always_smooth,smooth,71.48247020924464,1.5415871050208807
burgers,looped,coefficient,303,development_lofo,best_fixed,smooth,71.48247020924464,1.5415871050208807
burgers,looped,coefficient,303,development_lofo,hand_rule,none,43.06584694935009,1.615045894868672
burgers,looped,coefficient,303,development_lofo,none,none,40.033387223724276,1.615045894868672
burgers,looped,coefficient,303,development_lofo,probe_best,response_matched,83.88608045084402,1.5408855397254229
burgers,looped,coefficient,303,development_lofo,random,smooth,71.48247020924464,1.5415871050208807
burgers,looped,coefficient,303,development_lofo,ridge_selector,smooth,84.71992439450696,1.5415871050208807
burgers,looped,coefficient,303,development_lofo,full_validation,response_matched,247.9582972889766,1.5408855397254229
burgers,looped,coefficient,404,development_lofo,always_smooth,smooth,72.01452021347359,1.5378971118479967
burgers,looped,coefficient,404,development_lofo,best_fixed,smooth,72.01452021347359,1.5378971118479967
burgers,looped,coefficient,404,development_lofo,hand_rule,none,41.924878695979714,1.5374965500086546
burgers,looped,coefficient,404,development_lofo,none,none,38.8881191550754,1.5374965500086546
burgers,looped,coefficient,404,development_lofo,probe_best,response_matched,86.0573275112547,1.539219100959599
burgers,looped,coefficient,404,development_lofo,random,iid,71.91493546403944,1.5389046166092157
burgers,looped,coefficient,404,development_lofo,ridge_selector,smooth,85.49070084141567,1.5378971118479967
burgers,looped,coefficient,404,development_lofo,full_validation,response_matched,249.36226522363722,1.539219100959599
burgers,looped,coefficient,505,development_lofo,always_smooth,smooth,73.7957858289592,1.5396195463836193
burgers,looped,coefficient,505,development_lofo,best_fixed,smooth,73.7957858289592,1.5396195463836193
burgers,looped,coefficient,505,development_lofo,hand_rule,none,42.05134723382071,1.5380971133708954
burgers,looped,coefficient,505,development_lofo,none,none,39.050852563697845,1.5380971133708954
burgers,looped,coefficient,505,development_lofo,probe_best,response_matched,84.94089472712949,1.5417806105688214
burgers,looped,coefficient,505,development_lofo,random,response_matched,71.33735037548468,1.5417806105688214
burgers,looped,coefficient,505,development_lofo,ridge_selector,smooth,87.11836065724492,1.5396195463836193
burgers,looped,coefficient,505,development_lofo,full_validation,response_matched,249.92230140184984,1.5417806105688214
burgers,looped,coefficient,606,development_lofo,always_smooth,smooth,71.62825412023813,1.566127547994256
burgers,looped,coefficient,606,development_lofo,best_fixed,smooth,71.62825412023813,1.566127547994256
burgers,looped,coefficient,606,development_lofo,hand_rule,none,41.28180957632139,1.5316046075895429
burgers,looped,coefficient,606,development_lofo,none,none,38.27493019402027,1.5316046075895429
burgers,looped,coefficient,606,development_lofo,probe_best,response_matched,83.87515934137627,1.5402775490656495
burgers,looped,coefficient,606,development_lofo,random,none,38.27493019402027,1.5316046075895429
burgers,looped,coefficient,606,development_lofo,ridge_selector,smooth,84.39080502139404,1.566127547994256
burgers,looped,coefficient,606,development_lofo,full_validation,response_matched,247.6517349826172,1.5402775490656495
burgers,looped,correct,101,development_lofo,always_smooth,smooth,71.44841551641002,1.5362134436145425
burgers,looped,correct,101,development_lofo,best_fixed,smooth,71.44841551641002,1.5362134436145425
burgers,looped,correct,101,development_lofo,hand_rule,none,41.96890541585162,1.5395028982311487
burgers,looped,correct,101,development_lofo,none,none,38.92232226487249,1.5395028982311487
burgers,looped,correct,101,development_lofo,probe_best,response_matched,84.98482767073438,1.6868239035829902
burgers,looped,correct,101,development_lofo,random,smooth,71.44841551641002,1.5362134436145425
burgers,looped,correct,101,development_lofo,ridge_selector,smooth,84.3830273016356,1.5362134436145425
burgers,looped,correct,101,development_lofo,full_validation,iid,249.4398938762024,1.5376149443909526
burgers,looped,correct,202,development_lofo,always_smooth,smooth,74.6190102500841,1.5757713932543993
burgers,looped,correct,202,development_lofo,best_fixed,smooth,74.6190102500841,1.5757713932543993
burgers,looped,correct,202,development_lofo,hand_rule,none,42.310082993935794,1.5375663992017508
burgers,looped,correct,202,development_lofo,none,none,39.30626893090084,1.5375663992017508
burgers,looped,correct,202,development_lofo,probe_best,iid,87.05094155250117,1.5684338985010982
burgers,looped,correct,202,development_lofo,random,smooth,74.6190102500841,1.5757713932543993
burgers,looped,correct,202,development_lofo,ridge_selector,smooth,87.86643641395494,1.5757713932543993
burgers,looped,correct,202,development_lofo,full_validation,response_matched,253.5205018222332,1.5873539028689265
burgers,looped,correct,303,development_lofo,always_smooth,smooth,72.49142062244937,1.53971491381526
burgers,looped,correct,303,development_lofo,best_fixed,smooth,72.49142062244937,1.53971491381526
burgers,looped,correct,303,development_lofo,hand_rule,none,41.057447316125035,1.5375054674223065
burgers,looped,correct,303,development_lofo,none,none,38.039950288366526,1.5375054674223065
burgers,looped,correct,303,development_lofo,probe_best,response_matched,86.54578037001193,1.5387619147077203
burgers,looped,correct,303,development_lofo,random,smooth,72.49142062244937,1.53971491381526
burgers,looped,correct,303,development_lofo,ridge_selector,smooth,85.49903823481873,1.53971491381526
burgers,looped,correct,303,development_lofo,full_validation,response_matched,252.56314030615613,1.5387619147077203
burgers,looped,correct,404,development_lofo,always_smooth,smooth,73.14453332219273,1.542999455705285
burgers,looped,correct,404,development_lofo,best_fixed,smooth,73.14453332219273,1.542999455705285
burgers,looped,correct,404,development_lofo,hand_rule,none,43.57206465769559,1.525806961581111
burgers,looped,correct,404,development_lofo,none,none,40.55337996035814,1.525806961581111
burgers,looped,correct,404,development_lofo,probe_best,response_matched,82.73437131103128,1.537307444959879
burgers,looped,correct,404,development_lofo,random,iid,71.72059314930812,1.5707639046013355
burgers,looped,correct,404,development_lofo,ridge_selector,smooth,86.18091025855392,1.542999455705285
burgers,looped,correct,404,development_lofo,full_validation,response_matched,249.1621274575591,1.537307444959879
burgers,looped,correct,505,development_lofo,always_smooth,smooth,71.30690134549513,1.5391998924314976
burgers,looped,correct,505,development_lofo,best_fixed,smooth,71.30690134549513,1.5391998924314976
burgers,looped,correct,505,development_lofo,hand_rule,none,42.65108773717657,1.587005378678441
burgers,looped,correct,505,development_lofo,none,none,39.60001581115648,1.587005378678441
burgers,looped,correct,505,development_lofo,probe_best,response_matched,87.16248063044623,1.5209679026156664
burgers,looped,correct,505,development_lofo,random,iid,72.78322106832638,1.542436401359737
burgers,looped,correct,505,development_lofo,ridge_selector,smooth,84.50855912035331,1.5391998924314976
burgers,looped,correct,505,development_lofo,full_validation,response_matched,251.43067562114447,1.5209679026156664
burgers,looped,correct,606,development_lofo,always_smooth,smooth,73.20424299221486,1.5769643941894174
burgers,looped,correct,606,development_lofo,best_fixed,smooth,73.20424299221486,1.5769643941894174
burgers,looped,correct,606,development_lofo,hand_rule,none,42.423179746139795,1.5401354059576988
burgers,looped,correct,606,development_lofo,none,none,39.37236408004537,1.5401354059576988
burgers,looped,correct,606,development_lofo,probe_best,response_matched,86.192963371519,1.5438549220561981
burgers,looped,correct,606,development_lofo,random,response_matched,72.11330822808668,1.5438549220561981
burgers,looped,correct,606,development_lofo,ridge_selector,smooth,87.29868615558371,1.5769643941894174
burgers,looped,correct,606,development_lofo,full_validation,iid,252.76092583220452,1.5392584027722478
burgers,transformer,coefficient,101,development_lofo,always_smooth,smooth,78.36897233501077,1.5213004080578685
burgers,transformer,coefficient,101,development_lofo,best_fixed,smooth,78.36897233501077,1.5213004080578685
burgers,transformer,coefficient,101,development_lofo,hand_rule,none,48.19519123993814,1.5354884089902043
burgers,transformer,coefficient,101,development_lofo,none,none,44.972297836560756,1.5354884089902043
burgers,transformer,coefficient,101,development_lofo,probe_best,response_matched,93.14066752279177,1.535859890282154
burgers,transformer,coefficient,101,development_lofo,random,smooth,78.36897233501077,1.5213004080578685
burgers,transformer,coefficient,101,development_lofo,ridge_selector,none,63.70482678199187,1.5354884089902043
burgers,transformer,coefficient,101,development_lofo,full_validation,response_matched,271.69998887972906,1.535859890282154
burgers,transformer,coefficient,202,development_lofo,always_smooth,smooth,76.98882446764037,1.5394149348139763
burgers,transformer,coefficient,202,development_lofo,best_fixed,smooth,76.98882446764037,1.5394149348139763
burgers,transformer,coefficient,202,development_lofo,hand_rule,none,46.20263470290229,1.542166410945356
burgers,transformer,coefficient,202,development_lofo,none,none,43.1859457148239,1.542166410945356
burgers,transformer,coefficient,202,development_lofo,probe_best,response_matched,87.12355228886008,1.5375849325209856
burgers,transformer,coefficient,202,development_lofo,random,iid,75.1092106346041,1.5403599012643099
burgers,transformer,coefficient,202,development_lofo,ridge_selector,none,61.87166627449915,1.542166410945356
burgers,transformer,coefficient,202,development_lofo,full_validation,iid,263.08437080681324,1.5403599012643099
burgers,transformer,coefficient,303,development_lofo,always_smooth,smooth,74.8652972378768,1.541631412692368
burgers,transformer,coefficient,303,development_lofo,best_fixed,smooth,74.8652972378768,1.541631412692368
burgers,transformer,coefficient,303,development_lofo,hand_rule,none,45.75906942086294,1.5375663992017508
burgers,transformer,coefficient,303,development_lofo,none,none,42.72660969523713,1.5375663992017508
burgers,transformer,coefficient,303,development_lofo,probe_best,response_matched,90.17747107846662,1.5380283817648888
burgers,transformer,coefficient,303,development_lofo,random,none,42.72660969523713,1.5375663992017508
burgers,transformer,coefficient,303,development_lofo,ridge_selector,smooth,88.93793604103848,1.541631412692368
burgers,transformer,coefficient,303,development_lofo,full_validation,none,263.1061710990034,1.5375663992017508
burgers,transformer,coefficient,404,development_lofo,always_smooth,smooth,76.86594447307289,1.538223447278142
burgers,transformer,coefficient,404,development_lofo,best_fixed,smooth,76.86594447307289,1.538223447278142
burgers,transformer,coefficient,404,development_lofo,hand_rule,none,44.855984264519066,1.6593673964962363
burgers,transformer,coefficient,404,development_lofo,none,none,41.81922472361475,1.6593673964962363
burgers,transformer,coefficient,404,development_lofo,probe_best,response_matched,88.89955058135092,1.5400093980133533
burgers,transformer,coefficient,404,development_lofo,random,smooth,76.86594447307289,1.538223447278142
burgers,transformer,coefficient,404,development_lofo,ridge_selector,smooth,90.50116312131286,1.538223447278142
burgers,transformer,coefficient,404,development_lofo,full_validation,response_matched,263.2996355565265,1.5400093980133533
burgers,transformer,coefficient,505,development_lofo,always_smooth,smooth,75.65235446253791,1.5365024097263813
burgers,transformer,coefficient,505,development_lofo,best_fixed,smooth,75.65235446253791,1.5365024097263813
burgers,transformer,coefficient,505,development_lofo,hand_rule,none,47.13806939916685,1.5388834057375789
burgers,transformer,coefficient,505,development_lofo,none,none,44.13757472904399,1.5388834057375789
burgers,transformer,coefficient,505,development_lofo,probe_best,response_matched,87.39520148420706,1.5367019455879927
burgers,transformer,coefficient,505,development_lofo,random,response_matched,73.94783464446664,1.5367019455879927
burgers,transformer,coefficient,505,development_lofo,ridge_selector,smooth,89.10222185775638,1.5365024097263813
burgers,transformer,coefficient,505,development_lofo,full_validation,response_matched,264.66073216032237,1.5367019455879927
burgers,transformer,coefficient,606,development_lofo,always_smooth,smooth,75.62658028071746,1.5380158787593246
burgers,transformer,coefficient,606,development_lofo,best_fixed,smooth,75.62658028071746,1.5380158787593246
burgers,transformer,coefficient,606,development_lofo,hand_rule,none,47.94877874152735,1.5385383972898126
burgers,transformer,coefficient,606,development_lofo,none,none,44.94189935922623,1.5385383972898126
burgers,transformer,coefficient,606,development_lofo,probe_best,response_matched,90.68720416538417,1.546667399816215
burgers,transformer,coefficient,606,development_lofo,random,smooth,75.62658028071746,1.5380158787593246
burgers,transformer,coefficient,606,development_lofo,ridge_selector,none,64.13193995412439,1.5385383972898126
burgers,transformer,coefficient,606,development_lofo,full_validation,iid,267.89961326215416,1.5391834080219269
burgers,transformer,correct,101,development_lofo,always_smooth,smooth,77.34331292891875,1.5769873978570104
burgers,transformer,correct,101,development_lofo,best_fixed,smooth,77.34331292891875,1.5769873978570104
burgers,transformer,correct,101,development_lofo,hand_rule,none,46.995310903992504,1.5928379027172923
burgers,transformer,correct,101,development_lofo,none,none,43.94872775301337,1.5928379027172923
burgers,transformer,correct,101,development_lofo,probe_best,response_matched,88.43101408332586,1.5432489104568958
burgers,transformer,correct,101,development_lofo,random,response_matched,74.43775936216116,1.5432489104568958
burgers,transformer,correct,101,development_lofo,ridge_selector,smooth,91.27232132526115,1.5769873978570104
burgers,transformer,correct,101,development_lofo,full_validation,response_matched,264.27828946430236,1.5432489104568958
burgers,transformer,correct,202,development_lofo,always_smooth,smooth,75.66165484115481,1.542674913071096
burgers,transformer,correct,202,development_lofo,best_fixed,smooth,75.66165484115481,1.542674913071096
burgers,transformer,correct,202,development_lofo,hand_rule,none,48.22182794380933,1.573095447383821
burgers,transformer,correct,202,development_lofo,none,none,45.21801388077438,1.573095447383821
burgers,transformer,correct,202,development_lofo,probe_best,response_matched,90.61375236231834,1.5212238999083638
burgers,transformer,correct,202,development_lofo,random,smooth,75.66165484115481,1.542674913071096
burgers,transformer,correct,202,development_lofo,ridge_selector,smooth,89.5412195250392,1.542674913071096
burgers,transformer,correct,202,development_lofo,full_validation,iid,266.8623603149317,1.5355998883023858
burgers,transformer,correct,303,development_lofo,always_smooth,smooth,75.89081948623061,1.5344993909820914
burgers,transformer,correct,303,development_lofo,best_fixed,smooth,75.89081948623061,1.5344993909820914
burgers,transformer,correct,303,development_lofo,hand_rule,none,47.98980634473264,1.5340853948146105
burgers,transformer,correct,303,development_lofo,none,none,44.97230931697413,1.5340853948146105
burgers,transformer,correct,303,development_lofo,probe_best,response_matched,89.89016153197736,1.5439888928085566
burgers,transformer,correct,303,development_lofo,random,response_matched,76.02488246420398,1.5439888928085566
burgers,transformer,correct,303,development_lofo,ridge_selector,smooth,89.74858661508188,1.5344993909820914
burgers,transformer,correct,303,development_lofo,full_validation,iid,266.9914868865162,1.5225989045575261
burgers,transformer,correct,404,development_lofo,always_smooth,smooth,78.73791329655796,1.6435713972896338
burgers,transformer,correct,404,development_lofo,best_fixed,smooth,78.73791329655796,1.6435713972896338
burgers,transformer,correct,404,development_lofo,hand_rule,none,46.55575676029548,1.5333699062466621
burgers,transformer,correct,404,development_lofo,none,none,43.53707206295803,1.5333699062466621
burgers,transformer,correct,404,development_lofo,probe_best,response_matched,89.2510874606669,1.5424769138917327
burgers,transformer,correct,404,development_lofo,random,none,43.53707206295803,1.5333699062466621
burgers,transformer,correct,404,development_lofo,ridge_selector,smooth,92.1502620051615,1.6435713972896338
burgers,transformer,correct,404,development_lofo,full_validation,iid,269.6152420886792,1.5371409012004733
burgers,transformer,correct,505,development_lofo,always_smooth,smooth,78.30008768755943,1.5352009097114205
burgers,transformer,correct,505,development_lofo,best_fixed,smooth,78.30008768755943,1.5352009097114205
burgers,transformer,correct,505,development_lofo,hand_rule,none,46.67228189110756,1.5329454094171524
burgers,transformer,correct,505,development_lofo,none,none,43.62120996508747,1.5329454094171524
burgers,transformer,correct,505,development_lofo,probe_best,response_matched,90.94233369687572,1.5388978878036141
burgers,transformer,correct,505,development_lofo,random,none,43.62120996508747,1.5329454094171524
burgers,transformer,correct,505,development_lofo,ridge_selector,smooth,91.89919517189264,1.5352009097114205
burgers,transformer,correct,505,development_lofo,full_validation,iid,271.4082136899233,1.7064083833247423
burgers,transformer,correct,606,development_lofo,always_smooth,smooth,75.22704174369574,1.5345379477366805
burgers,transformer,correct,606,development_lofo,best_fixed,smooth,75.22704174369574,1.5345379477366805
burgers,transformer,correct,606,development_lofo,hand_rule,none,47.12867439491674,1.6108924057334661
burgers,transformer,correct,606,development_lofo,none,none,44.07785872882232,1.6108924057334661
burgers,transformer,correct,606,development_lofo,probe_best,response_matched,89.20832201326266,1.5357319498434663
burgers,transformer,correct,606,development_lofo,random,smooth,75.22704174369574,1.5345379477366805
burgers,transformer,correct,606,development_lofo,ridge_selector,smooth,88.92294943984598,1.5345379477366805
burgers,transformer,correct,606,development_lofo,full_validation,response_matched,264.11395127745345,1.5357319498434663
gray_scott,fno,coefficient,101,confirmation,always_smooth,smooth,46.048122664913535,1.2638059444725513
gray_scott,fno,coefficient,101,confirmation,best_fixed,smooth,46.048122664913535,1.2638059444725513
gray_scott,fno,coefficient,101,confirmation,hand_rule,none,28.21911210566759,1.3397794449701905
gray_scott,fno,coefficient,101,confirmation,none,none,24.742051631677896,1.3397794449701905
gray_scott,fno,coefficient,101,confirmation,probe_best,none,37.92493519606069,1.3397794449701905
gray_scott,fno,coefficient,101,confirmation,random,iid,45.56699549918994,1.2762854574248195
gray_scott,fno,coefficient,101,confirmation,ridge_selector,none,37.92493519606069,1.3397794449701905
gray_scott,fno,coefficient,101,confirmation,full_validation,none,155.27534165792167,1.3397794449701905
gray_scott,fno,coefficient,202,confirmation,always_smooth,smooth,45.62487870734185,1.2493049493059516
gray_scott,fno,coefficient,202,confirmation,best_fixed,smooth,45.62487870734185,1.2493049493059516
gray_scott,fno,coefficient,202,confirmation,hand_rule,none,28.317439682316035,1.283946936018765
gray_scott,fno,coefficient,202,confirmation,none,none,24.87757823942229,1.283946936018765
gray_scott,fno,coefficient,202,confirmation,probe_best,smooth,54.013089161366224,1.2493049493059516
gray_scott,fno,coefficient,202,confirmation,random,none,24.87757823942229,1.283946936018765
gray_scott,fno,coefficient,202,confirmation,ridge_selector,smooth,54.013089161366224,1.2493049493059516
gray_scott,fno,coefficient,202,confirmation,full_validation,none,155.26976330485195,1.283946936018765
gray_scott,fno,coefficient,303,confirmation,always_smooth,smooth,45.758107852656394,1.3141554314643145
gray_scott,fno,coefficient,303,confirmation,best_fixed,smooth,45.758107852656394,1.3141554314643145
gray_scott,fno,coefficient,303,confirmation,hand_rule,none,28.43508713459596,1.2501014396548271
gray_scott,fno,coefficient,303,confirmation,none,none,24.94010811438784,1.2501014396548271
gray_scott,fno,coefficient,303,confirmation,probe_best,none,38.04806319484487,1.2501014396548271
gray_scott,fno,coefficient,303,confirmation,random,iid,45.922314325813204,1.2477239361032844
gray_scott,fno,coefficient,303,confirmation,ridge_selector,none,38.04806319484487,1.2501014396548271
gray_scott,fno,coefficient,303,confirmation,full_validation,none,154.581825831905,1.2501014396548271
