family,kind,prior,seed,policy,arm,checkpoint,split,horizon,mean_capped_mse,diverged_trajectories,trajectories,regret_log_ratio_to_test_oracle
gray_scott,fno,correct,303,probe_best,smooth,validation_best,ood,64,0.06761646815379341,0,64,
gray_scott,fno,correct,303,random,iid,validation_best,test,64,0.0006963671637760516,0,64,0.7427282267314752
gray_scott,fno,correct,303,random,iid,validation_best,ood,64,0.1520900195579371,0,64,
gray_scott,fno,correct,303,ridge_selector,smooth,validation_best,test,64,0.0003313412558322501,0,64,0.0
gray_scott,fno,correct,303,ridge_selector,smooth,validation_best,ood,64,0.06761646815379341,0,64,
gray_scott,fno,correct,303,full_validation,smooth,validation_best,test,64,0.0003313412558322501,0,64,0.0
gray_scott,fno,correct,303,full_validation,smooth,validation_best,ood,64,0.06761646815379341,0,64,
gray_scott,fno,correct,404,always_smooth,smooth,validation_best,test,64,0.0003712358862018872,0,64,0.08697333466387804
gray_scott,fno,correct,404,always_smooth,smooth,validation_best,ood,64,0.09016615140974849,0,64,
gray_scott,fno,correct,404,best_fixed,smooth,validation_best,test,64,0.0003712358862018872,0,64,0.08697333466387804
gray_scott,fno,correct,404,best_fixed,smooth,validation_best,ood,64,0.09016615140974849,0,64,
gray_scott,fno,correct,404,hand_rule,none,validation_best,test,64,0.0003403125083846978,0,64,0.0
gray_scott,fno,correct,404,hand_rule,none,validation_best,ood,64,0.092748003981173,0,64,
gray_scott,fno,correct,404,none,none,validation_best,test,64,0.0003403125083846978,0,64,0.0
gray_scott,fno,correct,404,none,none,validation_best,ood,64,0.092748003981173,0,64,
gray_scott,fno,correct,404,probe_best,iid,validation_best,test,64,0.0007815184691667212,0,64,0.8313744447859608
gray_scott,fno,correct,404,probe_best,iid,validation_best,ood,64,0.09419905617629176,0,64,
gray_scott,fno,correct,404,random,response_matched,validation_best,test,64,0.000606470224327374,0,64,0.5777912951456528
gray_scott,fno,correct,404,random,response_matched,validation_best,ood,64,0.07684238201773863,0,64,
gray_scott,fno,correct,404,ridge_selector,smooth,validation_best,test,64,0.0003712358862018872,0,64,0.08697333466387804
gray_scott,fno,correct,404,ridge_selector,smooth,validation_best,ood,64,0.09016615140974849,0,64,
gray_scott,fno,correct,404,full_validation,none,validation_best,test,64,0.0003403125083846978,0,64,0.0
gray_scott,fno,correct,404,full_validation,none,validation_best,ood,64,0.092748003981173,0,64,
gray_scott,fno,correct,505,always_smooth,smooth,validation_best,test,64,0.00042650200816232026,0,64,0.013513343528936957
gray_scott,fno,correct,505,always_smooth,smooth,validation_best,ood,64,0.0921497477824389,0,64,
gray_scott,fno,correct,505,best_fixed,smooth,validation_best,test,64,0.00042650200816232026,0,64,0.013513343528936957
gray_scott,fno,correct,505,best_fixed,smooth,validation_best,ood,64,0.0921497477824389,0,64,
gray_scott,fno,correct,505,hand_rule,none,validation_best,test,64,0.00042077730705216906,0,64,0.0
gray_scott,fno,correct,505,hand_rule,none,validation_best,ood,64,0.07194631299102272,0,64,
gray_scott,fno,correct,505,none,none,validation_best,test,64,0.00042077730705216906,0,64,0.0
gray_scott,fno,correct,505,none,none,validation_best,ood,64,0.07194631299102272,0,64,
gray_scott,fno,correct,505,probe_best,iid,validation_best,test,64,0.0004799800965384557,0,64,0.13164090563567582
gray_scott,fno,correct,505,probe_best,iid,validation_best,ood,64,0.054449091012908624,0,64,
gray_scott,fno,correct,505,random,iid,validation_best,test,64,0.0004799800965384557,0,64,0.13164090563567582
gray_scott,fno,correct,505,random,iid,validation_best,ood,64,0.054449091012908624,0,64,
gray_scott,fno,correct,505,ridge_selector,smooth,validation_best,test,64,0.00042650200816232026,0,64,0.013513343528936957
gray_scott,fno,correct,505,ridge_selector,smooth,validation_best,ood,64,0.0921497477824389,0,64,
gray_scott,fno,correct,505,full_validation,smooth,validation_best,test,64,0.00042650200816232026,0,64,0.013513343528936957
gray_scott,fno,correct,505,full_validation,smooth,validation_best,ood,64,0.0921497477824389,0,64,
gray_scott,fno,correct,606,always_smooth,smooth,validation_best,test,64,0.0003640776400219668,0,64,0.0
gray_scott,fno,correct,606,always_smooth,smooth,validation_best,ood,64,0.11673204829277939,0,64,
gray_scott,fno,correct,606,best_fixed,smooth,validation_best,test,64,0.0003640776400219668,0,64,0.0
gray_scott,fno,correct,606,best_fixed,smooth,validation_best,ood,64,0.11673204829277939,0,64,
gray_scott,fno,correct,606,hand_rule,none,validation_best,test,64,0.0004098209252117978,0,64,0.1183531548552509
gray_scott,fno,correct,606,hand_rule,none,validation_best,ood,64,0.16223950587781566,0,64,
gray_scott,fno,correct,606,none,none,validation_best,test,64,0.0004098209252117978,0,64,0.1183531548552509
gray_scott,fno,correct,606,none,none,validation_best,ood,64,0.16223950587781566,0,64,
gray_scott,fno,correct,606,probe_best,none,validation_best,test,64,0.0004098209252117978,0,64,0.1183531548552509
gray_scott,fno,correct,606,probe_best,none,validation_best,ood,64,0.16223950587781566,0,64,
gray_scott,fno,correct,606,random,iid,validation_best,test,64,0.0010011606405686269,0,64,1.0115481048705939
gray_scott,fno,correct,606,random,iid,validation_best,ood,64,0.09727705367923001,0,64,
gray_scott,fno,correct,606,ridge_selector,smooth,validation_best,test,64,0.0003640776400219668,0,64,0.0
gray_scott,fno,correct,606,ridge_selector,smooth,validation_best,ood,64,0.11673204829277939,0,64,
gray_scott,fno,correct,606,full_validation,smooth,validation_best,test,64,0.0003640776400219668,0,64,0.0
gray_scott,fno,correct,606,full_validation,smooth,validation_best,ood,64,0.11673204829277939,0,64,
gray_scott,looped,coefficient,101,always_smooth,smooth,validation_best,test,64,0.029292613432706727,0,64,0.2933914405195722
gray_scott,looped,coefficient,101,always_smooth,smooth,validation_best,ood,64,0.3566993796497657,0,64,
gray_scott,looped,coefficient,101,best_fixed,smooth,validation_best,test,64,0.029292613432706727,0,64,0.2933914405195722
gray_scott,looped,coefficient,101,best_fixed,smooth,validation_best,ood,64,0.3566993796497657,0,64,
gray_scott,looped,coefficient,101,hand_rule,none,validation_best,test,64,0.021844385728205795,0,64,0.0
gray_scott,looped,coefficient,101,hand_rule,none,validation_best,ood,64,0.3131913064976306,0,64,
gray_scott,looped,coefficient,101,none,none,validation_best,test,64,0.021844385728205795,0,64,0.0
gray_scott,looped,coefficient,101,none,none,validation_best,ood,64,0.3131913064976306,0,64,
gray_scott,looped,coefficient,101,probe_best,none,validation_best,test,64,0.021844385728205795,0,64,0.0
gray_scott,looped,coefficient,101,probe_best,none,validation_best,ood,64,0.3131913064976306,0,64,
gray_scott,looped,coefficient,101,random,iid,validation_best,test,64,0.030929306601628292,0,64,0.34776022568650516
gray_scott,looped,coefficient,101,random,iid,validation_best,ood,64,0.367160870560689,0,64,
gray_scott,looped,coefficient,101,ridge_selector,smooth,validation_best,test,64,0.029292613432706727,0,64,0.2933914405195722
gray_scott,looped,coefficient,101,ridge_selector,smooth,validation_best,ood,64,0.3566993796497657,0,64,
gray_scott,looped,coefficient,101,full_validation,none,validation_best,test,64,0.021844385728205795,0,64,0.0
gray_scott,looped,coefficient,101,full_validation,none,validation_best,ood,64,0.3131913064976306,0,64,
gray_scott,looped,coefficient,202,always_smooth,smooth,validation_best,test,64,0.025445168419176212,0,64,0.33662437899424297
gray_scott,looped,coefficient,202,always_smooth,smooth,validation_best,ood,64,1.0641810889917416,0,64,
gray_scott,looped,coefficient,202,best_fixed,smooth,validation_best,test,64,0.025445168419176212,0,64,0.33662437899424297
gray_scott,looped,coefficient,202,best_fixed,smooth,validation_best,ood,64,1.0641810889917416,0,64,
gray_scott,looped,coefficient,202,hand_rule,none,validation_best,test,64,0.018172355303820664,0,64,0.0
gray_scott,looped,coefficient,202,hand_rule,none,validation_best,ood,64,1.2987887513722356,0,64,
gray_scott,looped,coefficient,202,none,none,validation_best,test,64,0.018172355303820664,0,64,0.0
gray_scott,looped,coefficient,202,none,none,validation_best,ood,64,1.2987887513722356,0,64,
gray_scott,looped,coefficient,202,probe_best,none,validation_best,test,64,0.018172355303820664,0,64,0.0
gray_scott,looped,coefficient,202,probe_best,none,validation_best,ood,64,1.2987887513722356,0,64,
gray_scott,looped,coefficient,202,random,none,validation_best,test,64,0.018172355303820664,0,64,0.0
gray_scott,looped,coefficient,202,random,none,validation_best,ood,64,1.2987887513722356,0,64,
gray_scott,looped,coefficient,202,ridge_selector,response_matched,validation_best,test,64,0.025537072081891043,0,64,0.34022970356849985
gray_scott,looped,coefficient,202,ridge_selector,response_matched,validation_best,ood,64,1.1239958093150868,0,64,
gray_scott,looped,coefficient,202,full_validation,none,validation_best,test,64,0.018172355303820664,0,64,0.0
gray_scott,looped,coefficient,202,full_validation,none,validation_best,ood,64,1.2987887513722356,0,64,
gray_scott,looped,coefficient,303,always_smooth,smooth,validation_best,test,64,0.022507394076692888,0,64,0.29676005851571474
gray_scott,looped,coefficient,303,always_smooth,smooth,validation_best,ood,64,0.24991669029991037,0,64,
gray_scott,looped,coefficient,303,best_fixed,smooth,validation_best,test,64,0.022507394076692888,0,64,0.29676005851571474
gray_scott,looped,coefficient,303,best_fixed,smooth,validation_best,ood,64,0.24991669029991037,0,64,
gray_scott,looped,coefficient,303,hand_rule,none,validation_best,test,64,0.016727997661652116,0,64,0.0
gray_scott,looped,coefficient,303,hand_rule,none,validation_best,ood,64,0.21545073507481183,0,64,
gray_scott,looped,coefficient,303,none,none,validation_best,test,64,0.016727997661652116,0,64,0.0
gray_scott,looped,coefficient,303,none,none,validation_best,ood,64,0.21545073507481183,0,64,
gray_scott,looped,coefficient,303,probe_best,none,validation_best,test,64,0.016727997661652116,0,64,0.0
gray_scott,looped,coefficient,303,probe_best,none,validation_best,ood,64,0.21545073507481183,0,64,
gray_scott,looped,coefficient,303,random,iid,validation_best,test,64,0.022122884034655454,0,64,0.2795287271288886
gray_scott,looped,coefficient,303,random,iid,validation_best,ood,64,0.23467207521810396,0,64,
gray_scott,looped,coefficient,303,ridge_selector,none,validation_best,test,64,0.016727997661652116,0,64,0.0
gray_scott,looped,coefficient,303,ridge_selector,none,validation_best,ood,64,0.21545073507481183,0,64,
gray_scott,looped,coefficient,303,full_validation,none,validation_best,test,64,0.016727997661652116,0,64,0.0
gray_scott,looped,coefficient,303,full_validation,none,validation_best,ood,64,0.21545073507481183,0,64,
gray_scott,looped,coefficient,404,always_smooth,smooth,validation_best,test,64,0.02008274257061482,0,64,0.0020912654809121956
gray_scott,looped,coefficient,404,always_smooth,smooth,validation_best,ood,64,0.375846888590905,0,64,
gray_scott,looped,coefficient,404,best_fixed,smooth,validation_best,test,64,0.02008274257061482,0,64,0.0020912654809121956
gray_scott,looped,coefficient,404,best_fixed,smooth,validation_best,ood,64,0.375846888590905,0,64,
gray_scott,looped,coefficient,404,hand_rule,none,validation_best,test,64,0.022563172893896366,0,64,0.1185494569825247
gray_scott,looped,coefficient,404,hand_rule,none,validation_best,ood,64,0.5709449044807506,0,64,
gray_scott,looped,coefficient,404,none,none,validation_best,test,64,0.022563172893896366,0,64,0.1185494569825247
gray_scott,looped,coefficient,404,none,none,validation_best,ood,64,0.5709449044807506,0,64,
gray_scott,looped,coefficient,404,probe_best,none,validation_best,test,64,0.022563172893896366,0,64,0.1185494569825247
gray_scott,looped,coefficient,404,probe_best,none,validation_best,ood,64,0.5709449044807506,0,64,
gray_scott,looped,coefficient,404,random,response_matched,validation_best,test,64,0.020040788108564245,0,64,0.0
gray_scott,looped,coefficient,404,random,response_matched,validation_best,ood,64,0.42792759115112844,0,64,
gray_scott,looped,coefficient,404,ridge_selector,smooth,validation_best,test,64,0.02008274257061482,0,64,0.0020912654809121956
gray_scott,looped,coefficient,404,ridge_selector,smooth,validation_best,ood,64,0.375846888590905,0,64,
gray_scott,looped,coefficient,404,full_validation,none,validation_best,test,64,0.022563172893896366,0,64,0.1185494569825247
gray_scott,looped,coefficient,404,full_validation,none,validation_best,ood,64,0.5709449044807506,0,64,
gray_scott,looped,coefficient,505,always_smooth,smooth,validation_best,test,64,0.019688563782345292,0,64,0.2406074601391728
gray_scott,looped,coefficient,505,always_smooth,smooth,validation_best,ood,64,0.51098474785924,0,64,
gray_scott,looped,coefficient,505,best_fixed,smooth,validation_best,test,64,0.019688563782345292,0,64,0.2406074601391728
gray_scott,looped,coefficient,505,best_fixed,smooth,validation_best,ood,64,0.51098474785924,0,64,
gray_scott,looped,coefficient,505,hand_rule,none,validation_best,test,64,0.015478167589379699,0,64,0.0
gray_scott,looped,coefficient,505,hand_rule,none,validation_best,ood,64,0.4811448203767199,0,64,
gray_scott,looped,coefficient,505,none,none,validation_best,test,64,0.015478167589379699,0,64,0.0
gray_scott,looped,coefficient,505,none,none,validation_best,ood,64,0.4811448203767199,0,64,
gray_scott,looped,coefficient,505,probe_best,none,validation_best,test,64,0.015478167589379699,0,64,0.0
gray_scott,looped,coefficient,505,probe_best,none,validation_best,ood,64,0.4811448203767199,0,64,
gray_scott,looped,coefficient,505,random,none,validation_best,test,64,0.015478167589379699,0,64,0.0
gray_scott,looped,coefficient,505,random,none,validation_best,ood,64,0.4811448203767199,0,64,
gray_scott,looped,coefficient,505,ridge_selector,smooth,validation_best,test,64,0.019688563782345292,0,64,0.2406074601391728
gray_scott,looped,coefficient,505,ridge_selector,smooth,validation_best,ood,64,0.51098474785924,0,64,
gray_scott,looped,coefficient,505,full_validation,none,validation_best,test,64,0.015478167589379699,0,64,0.0
gray_scott,looped,coefficient,505,full_validation,none,validation_best,ood,64,0.4811448203767199,0,64,
gray_scott,looped,coefficient,606,always_smooth,smooth,validation_best,test,64,0.023555641555309648,0,64,0.45635161307261496
gray_scott,looped,coefficient,606,always_smooth,smooth,validation_best,ood,64,0.42918191248684323,0,64,
gray_scott,looped,coefficient,606,best_fixed,smooth,validation_best,test,64,0.023555641555309648,0,64,0.45635161307261496
gray_scott,looped,coefficient,606,best_fixed,smooth,validation_best,ood,64,0.42918191248684323,0,64,
gray_scott,looped,coefficient,606,hand_rule,none,validation_best,test,64,0.014924642937239607,0,64,0.0
gray_scott,looped,coefficient,606,hand_rule,none,validation_best,ood,64,0.2449034189424779,0,64,
gray_scott,looped,coefficient,606,none,none,validation_best,test,64,0.014924642937239607,0,64,0.0
gray_scott,looped,coefficient,606,none,none,validation_best,ood,64,0.2449034189424779,0,64,
gray_scott,looped,coefficient,606,probe_best,iid,validation_best,test,64,0.02389656755124181,0,64,0.47072109633121745
gray_scott,looped,coefficient,606,probe_best,iid,validation_best,ood,64,0.41193654769713817,0,64,
gray_scott,looped,coefficient,606,random,response_matched,validation_best,test,64,0.02357414998364038,0,64,0.45713703684292417
gray_scott,looped,coefficient,606,random,response_matched,validation_best,ood,64,0.40759387379058154,0,64,
gray_scott,looped,coefficient,606,ridge_selector,smooth,validation_best,test,64,0.023555641555309648,0,64,0.45635161307261496
gray_scott,looped,coefficient,606,ridge_selector,smooth,validation_best,ood,64,0.42918191248684323,0,64,
gray_scott,looped,coefficient,606,full_validation,none,validation_best,test,64,0.014924642937239607,0,64,0.0
gray_scott,looped,coefficient,606,full_validation,none,validation_best,ood,64,0.2449034189424779,0,64,
gray_scott,looped,correct,101,always_smooth,smooth,validation_best,test,64,0.020776454870025773,0,64,0.04172308147676524
gray_scott,looped,correct,101,always_smooth,smooth,validation_best,ood,64,0.35342519482638135,0,64,
gray_scott,looped,correct,101,best_fixed,smooth,validation_best,test,64,0.020776454870025773,0,64,0.04172308147676524
gray_scott,looped,correct,101,best_fixed,smooth,validation_best,ood,64,0.35342519482638135,0,64,
gray_scott,looped,correct,101,hand_rule,none,validation_best,test,64,0.021844387488708983,0,64,0.09184673638311862
gray_scott,looped,correct,101,hand_rule,none,validation_best,ood,64,0.3131919451200913,0,64,
gray_scott,looped,correct,101,none,none,validation_best,test,64,0.021844387488708983,0,64,0.09184673638311862
gray_scott,looped,correct,101,none,none,validation_best,ood,64,0.3131919451200913,0,64,
gray_scott,looped,correct,101,probe_best,none,validation_best,test,64,0.021844387488708983,0,64,0.09184673638311862
gray_scott,looped,correct,101,probe_best,none,validation_best,ood,64,0.3131919451200913,0,64,
gray_scott,looped,correct,101,random,iid,validation_best,test,64,0.019927432233415865,0,64,0.0
gray_scott,looped,correct,101,random,iid,validation_best,ood,64,0.3424918322969548,0,64,
gray_scott,looped,correct,101,ridge_selector,smooth,validation_best,test,64,0.020776454870025773,0,64,0.04172308147676524
gray_scott,looped,correct,101,ridge_selector,smooth,validation_best,ood,64,0.35342519482638135,0,64,
gray_scott,looped,correct,101,full_validation,smooth,validation_best,test,64,0.020776454870025773,0,64,0.04172308147676524
gray_scott,looped,correct,101,full_validation,smooth,validation_best,ood,64,0.35342519482638135,0,64,
gray_scott,looped,correct,202,always_smooth,smooth,validation_best,test,64,0.021305575968645796,0,64,0.2433382430523172
gray_scott,looped,correct,202,always_smooth,smooth,validation_best,ood,64,1.3967337927523928,0,64,
gray_scott,looped,correct,202,best_fixed,smooth,validation_best,test,64,0.021305575968645796,0,64,0.2433382430523172
gray_scott,looped,correct,202,best_fixed,smooth,validation_best,ood,64,1.3967337927523928,0,64,
gray_scott,looped,correct,202,hand_rule,none,validation_best,test,64,0.018172259061312257,0,64,0.08426562589648469
gray_scott,looped,correct,202,hand_rule,none,validation_best,ood,64,1.298785974506579,0,64,
gray_scott,looped,correct,202,none,none,validation_best,test,64,0.018172259061312257,0,64,0.08426562589648469
gray_scott,looped,correct,202,none,none,validation_best,ood,64,1.298785974506579,0,64,
gray_scott,looped,correct,202,probe_best,response_matched,validation_best,test,64,0.01684506266047714,0,64,0.008427018708579329
gray_scott,looped,correct,202,probe_best,response_matched,validation_best,ood,64,1.63616789804896,0,64,
gray_scott,looped,correct,202,random,iid,validation_best,test,64,0.016703705448758988,0,64,0.0
gray_scott,looped,correct,202,random,iid,validation_best,ood,64,1.4911906519287683,0,64,
gray_scott,looped,correct,202,ridge_selector,smooth,validation_best,test,64,0.021305575968645796,0,64,0.2433382430523172
gray_scott,looped,correct,202,ridge_selector,smooth,validation_best,ood,64,1.3967337927523928,0,64,
gray_scott,looped,correct,202,full_validation,iid,validation_best,test,64,0.016703705448758988,0,64,0.0
gray_scott,looped,correct,202,full_validation,iid,validation_best,ood,64,1.4911906519287683,0,64,
gray_scott,looped,correct,303,always_smooth,smooth,validation_best,test,64,0.014942977902260068,0,64,0.12757822020515766
gray_scott,looped,correct,303,always_smooth,smooth,validation_best,ood,64,0.24505088016340792,0,64,
gray_scott,looped,correct,303,best_fixed,smooth,validation_best,test,64,0.014942977902260068,0,64,0.12757822020515766
gray_scott,looped,correct,303,best_fixed,smooth,validation_best,ood,64,0.24505088016340792,0,64,
gray_scott,looped,correct,303,hand_rule,none,validation_best,test,64,0.01672807678267918,0,64,0.24042528843419184
gray_scott,looped,correct,303,hand_rule,none,validation_best,ood,64,0.21545062599102494,0,64,
gray_scott,looped,correct,303,none,none,validation_best,test,64,0.01672807678267918,0,64,0.24042528843419184
gray_scott,looped,correct,303,none,none,validation_best,ood,64,0.21545062599102494,0,64,
gray_scott,looped,correct,303,probe_best,iid,validation_best,test,64,0.013507846875092766,0,64,0.02660750284001256
gray_scott,looped,correct,303,probe_best,iid,validation_best,ood,64,0.19276698453199703,0,64,
gray_scott,looped,correct,303,random,none,validation_best,test,64,0.01672807678267918,0,64,0.24042528843419184
gray_scott,looped,correct,303,random,none,validation_best,ood,64,0.21545062599102494,0,64,
gray_scott,looped,correct,303,ridge_selector,smooth,validation_best,test,64,0.014942977902260068,0,64,0.12757822020515766
gray_scott,looped,correct,303,ridge_selector,smooth,validation_best,ood,64,0.24505088016340792,0,64,
gray_scott,looped,correct,303,full_validation,none,validation_best,test,64,0.01672807678267918,0,64,0.24042528843419184
gray_scott,looped,correct,303,full_validation,none,validation_best,ood,64,0.21545062599102494,0,64,
gray_scott,looped,correct,404,always_smooth,smooth,validation_best,test,64,0.01516078586242564,0,64,0.01608057382066977
gray_scott,looped,correct,404,always_smooth,smooth,validation_best,ood,64,0.5227992873068921,0,64,
gray_scott,looped,correct,404,best_fixed,smooth,validation_best,test,64,0.01516078586242564,0,64,0.01608057382066977
gray_scott,looped,correct,404,best_fixed,smooth,validation_best,ood,64,0.5227992873068921,0,64,
gray_scott,looped,correct,404,hand_rule,none,validation_best,test,64,0.02256301554718626,0,64,0.4136804426279218
gray_scott,looped,correct,404,hand_rule,none,validation_best,ood,64,0.570942334253381,0,64,
gray_scott,looped,correct,404,none,none,validation_best,test,64,0.02256301554718626,0,64,0.4136804426279218
gray_scott,looped,correct,404,none,none,validation_best,ood,64,0.570942334253381,0,64,
gray_scott,looped,correct,404,probe_best,iid,validation_best,test,64,0.014918941436179889,0,64,0.0
gray_scott,looped,correct,404,probe_best,iid,validation_best,ood,64,0.6521162949405408,0,64,
gray_scott,looped,correct,404,random,response_matched,validation_best,test,64,0.015322468464374572,0,64,0.026688635309405143
gray_scott,looped,correct,404,random,response_matched,validation_best,ood,64,0.7083643674065954,0,64,
gray_scott,looped,correct,404,ridge_selector,smooth,validation_best,test,64,0.01516078586242564,0,64,0.01608057382066977
gray_scott,looped,correct,404,ridge_selector,smooth,validation_best,ood,64,0.5227992873068921,0,64,
gray_scott,looped,correct,404,full_validation,iid,validation_best,test,64,0.014918941436179889,0,64,0.0
gray_scott,looped,correct,404,full_validation,iid,validation_best,ood,64,0.6521162949405408,0,64,
gray_scott,looped,correct,505,always_smooth,smooth,validation_best,test,64,0.016565460339128646,0,64,0.327541424350923
gray_scott,looped,correct,505,always_smooth,smooth,validation_best,ood,64,0.39867122310786485,0,64,
gray_scott,looped,correct,505,best_fixed,smooth,validation_best,test,64,0.016565460339128646,0,64,0.327541424350923
gray_scott,looped,correct,505,best_fixed,smooth,validation_best,ood,64,0.39867122310786485,0,64,
gray_scott,looped,correct,505,hand_rule,none,validation_best,test,64,0.015478283219554245,0,64,0.25965955800110196
gray_scott,looped,correct,505,hand_rule,none,validation_best,ood,64,0.4811428077887854,0,64,
gray_scott,looped,correct,505,none,none,validation_best,test,64,0.015478283219554245,0,64,0.25965955800110196
gray_scott,looped,correct,505,none,none,validation_best,ood,64,0.4811428077887854,0,64,
gray_scott,looped,correct,505,probe_best,none,validation_best,test,64,0.015478283219554245,0,64,0.25965955800110196
gray_scott,looped,correct,505,probe_best,none,validation_best,ood,64,0.4811428077887854,0,64,
gray_scott,looped,correct,505,random,smooth,validation_best,test,64,0.016565460339128646,0,64,0.327541424350923
gray_scott,looped,correct,505,random,smooth,validation_best,ood,64,0.39867122310786485,0,64,
gray_scott,looped,correct,505,ridge_selector,response_matched,validation_best,test,64,0.01225106767979367,0,64,0.025834689846231385
gray_scott,looped,correct,505,ridge_selector,response_matched,validation_best,ood,64,0.5471859375988295,0,64,
gray_scott,looped,correct,505,full_validation,iid,validation_best,test,64,0.011938618537343793,0,64,0.0
gray_scott,looped,correct,505,full_validation,iid,validation_best,ood,64,0.487790776581285,0,64,
gray_scott,looped,correct,606,always_smooth,smooth,validation_best,test,64,0.020127563856038866,0,64,0.29907386515833373
gray_scott,looped,correct,606,always_smooth,smooth,validation_best,ood,64,0.23653706848174672,0,64,
gray_scott,looped,correct,606,best_fixed,smooth,validation_best,test,64,0.020127563856038866,0,64,0.29907386515833373
gray_scott,looped,correct,606,best_fixed,smooth,validation_best,ood,64,0.23653706848174672,0,64,
gray_scott,looped,correct,606,hand_rule,none,validation_best,test,64,0.0149246819117409,0,64,0.0
gray_scott,looped,correct,606,hand_rule,none,validation_best,ood,64,0.24490192029807467,0,64,
gray_scott,looped,correct,606,none,none,validation_best,test,64,0.0149246819117409,0,64,0.0
gray_scott,looped,correct,606,none,none,validation_best,ood,64,0.24490192029807467,0,64,
gray_scott,looped,correct,606,probe_best,response_matched,validation_best,test,64,0.017339388255655175,0,64,0.14996434475069245
gray_scott,looped,correct,606,probe_best,response_matched,validation_best,ood,64,0.20003237892084424,0,64,
gray_scott,looped,correct,606,random,smooth,validation_best,test,64,0.020127563856038866,0,64,0.29907386515833373
gray_scott,looped,correct,606,random,smooth,validation_best,ood,64,0.23653706848174672,0,64,
gray_scott,looped,correct,606,ridge_selector,smooth,validation_best,test,64,0.020127563856038866,0,64,0.29907386515833373
gray_scott,looped,correct,606,ridge_selector,smooth,validation_best,ood,64,0.23653706848174672,0,64,
gray_scott,looped,correct,606,full_validation,none,validation_best,test,64,0.0149246819117409,0,64,0.0
gray_scott,looped,correct,606,full_validation,none,validation_best,ood,64,0.24490192029807467,0,64,
gray_scott,transformer,coefficient,101,always_smooth,smooth,validation_best,test,64,0.030505489294840094,0,64,0.2660984800039875
gray_scott,transformer,coefficient,101,always_smooth,smooth,validation_best,ood,64,0.5465925177361637,0,64,
gray_scott,transformer,coefficient,101,best_fixed,smooth,validation_best,test,64,0.030505489294840094,0,64,0.2660984800039875
gray_scott,transformer,coefficient,101,best_fixed,smooth,validation_best,ood,64,0.5465925177361637,0,64,
gray_scott,transformer,coefficient,101,hand_rule,none,validation_best,test,64,0.023378298190860902,0,64,0.0
gray_scott,transformer,coefficient,101,hand_rule,none,validation_best,ood,64,1.3878606132114086,0,64,
gray_scott,transformer,coefficient,101,none,none,validation_best,test,64,0.023378298190860902,0,64,0.0
gray_scott,transformer,coefficient,101,none,none,validation_best,ood,64,1.3878606132114086,0,64,
gray_scott,transformer,coefficient,101,probe_best,none,validation_best,test,64,0.023378298190860902,0,64,0.0
gray_scott,transformer,coefficient,101,probe_best,none,validation_best,ood,64,1.3878606132114086,0,64,
gray_scott,transformer,coefficient,101,random,iid,validation_best,test,64,0.027407838522351846,0,64,0.15902088564428563
gray_scott,transformer,coefficient,101,random,iid,validation_best,ood,64,0.5708448501840939,0,64,
gray_scott,transformer,coefficient,101,ridge_selector,none,validation_best,test,64,0.023378298190860902,0,64,0.0
gray_scott,transformer,coefficient,101,ridge_selector,none,validation_best,ood,64,1.3878606132114086,0,64,
gray_scott,transformer,coefficient,101,full_validation,none,validation_best,test,64,0.023378298190860902,0,64,0.0
gray_scott,transformer,coefficient,101,full_validation,none,validation_best,ood,64,1.3878606132114086,0,64,
gray_scott,transformer,coefficient,202,always_smooth,smooth,validation_best,test,64,0.031196062637693478,0,64,0.7538312859581057
gray_scott,transformer,coefficient,202,always_smooth,smooth,validation_best,ood,64,0.22489697356232163,0,64,
gray_scott,transformer,coefficient,202,best_fixed,smooth,validation_best,test,64,0.031196062637693478,0,64,0.7538312859581057
gray_scott,transformer,coefficient,202,best_fixed,smooth,validation_best,ood,64,0.22489697356232163,0,64,
gray_scott,transformer,coefficient,202,hand_rule,none,validation_best,test,64,0.014679626842042492,0,64,0.0
gray_scott,transformer,coefficient,202,hand_rule,none,validation_best,ood,64,0.18786552688360025,0,64,
gray_scott,transformer,coefficient,202,none,none,validation_best,test,64,0.014679626842042492,0,64,0.0
gray_scott,transformer,coefficient,202,none,none,validation_best,ood,64,0.18786552688360025,0,64,
gray_scott,transformer,coefficient,202,probe_best,iid,validation_best,test,64,0.03891432794237493,0,64,0.9749019069919955
gray_scott,transformer,coefficient,202,probe_best,iid,validation_best,ood,64,0.2357399616961935,0,64,
gray_scott,transformer,coefficient,202,random,none,validation_best,test,64,0.014679626842042492,0,64,0.0
gray_scott,transformer,coefficient,202,random,none,validation_best,ood,64,0.18786552688360025,0,64,
gray_scott,transformer,coefficient,202,ridge_selector,smooth,validation_best,test,64,0.031196062637693478,0,64,0.7538312859581057
gray_scott,transformer,coefficient,202,ridge_selector,smooth,validation_best,ood,64,0.22489697356232163,0,64,
gray_scott,transformer,coefficient,202,full_validation,none,validation_best,test,64,0.014679626842042492,0,64,0.0
gray_scott,transformer,coefficient,202,full_validation,none,validation_best,ood,64,0.18786552688360025,0,64,
gray_scott,transformer,coefficient,303,always_smooth,smooth,validation_best,test,64,0.02836836310380164,0,64,0.5889419243806143
