family,kind,prior,seed,arm,checkpoint,split,horizon,mean_capped_mse,diverged_trajectories,capped_trajectories,trajectories,parameter_count,inference_ms_per_step
allen_cahn,fno,correct,606,response_matched,final_step,ood,64,0.0034374185105062183,0,0,64,209985,
allen_cahn,fno,correct,606,response_matched,final_step,ood,96,0.007194880404937283,0,0,64,209985,
allen_cahn,fno,correct,606,smooth,validation_best,test,64,0.0004588053540363901,0,0,64,209985,1.240948447957635
allen_cahn,fno,correct,606,smooth,validation_best,test,96,0.0006102609972560846,0,0,64,209985,1.240948447957635
allen_cahn,fno,correct,606,smooth,final_step,test,64,0.0004588053540363901,0,0,64,209985,
allen_cahn,fno,correct,606,smooth,final_step,test,96,0.0006102609972560846,0,0,64,209985,
allen_cahn,fno,correct,606,smooth,validation_best,ood,64,0.01452976300799197,0,0,64,209985,1.240948447957635
allen_cahn,fno,correct,606,smooth,validation_best,ood,96,0.030756613313196346,0,0,64,209985,1.240948447957635
allen_cahn,fno,correct,606,smooth,final_step,ood,64,0.01452976300799197,0,0,64,209985,
allen_cahn,fno,correct,606,smooth,final_step,ood,96,0.030756613313196346,0,0,64,209985,
allen_cahn,looped,coefficient,101,iid,validation_best,test,64,0.0026348524343279833,0,0,64,34049,1.5398879535496235
allen_cahn,looped,coefficient,101,iid,validation_best,test,96,0.0038493908063289566,0,0,64,34049,1.5398879535496235
allen_cahn,looped,coefficient,101,iid,final_step,test,64,0.00249689489920657,0,0,64,34049,
allen_cahn,looped,coefficient,101,iid,final_step,test,96,0.003643007637272729,0,0,64,34049,
allen_cahn,looped,coefficient,101,iid,validation_best,ood,64,0.7094393606191005,0,0,64,34049,1.5398879535496235
allen_cahn,looped,coefficient,101,iid,validation_best,ood,96,1.3154968343992077,0,0,64,34049,1.5398879535496235
allen_cahn,looped,coefficient,101,iid,final_step,ood,64,0.6613238585397596,0,0,64,34049,
allen_cahn,looped,coefficient,101,iid,final_step,ood,96,1.2237052742749293,0,0,64,34049,
allen_cahn,looped,coefficient,101,none,validation_best,test,64,0.005798866363470823,0,0,64,34049,1.5813649632036686
allen_cahn,looped,coefficient,101,none,validation_best,test,96,0.007797020188088662,0,0,64,34049,1.5813649632036686
allen_cahn,looped,coefficient,101,none,final_step,test,64,0.005798866363470823,0,0,64,34049,
allen_cahn,looped,coefficient,101,none,final_step,test,96,0.007797020188088662,0,0,64,34049,
allen_cahn,looped,coefficient,101,none,validation_best,ood,64,0.07866755846235352,0,0,64,34049,1.5813649632036686
allen_cahn,looped,coefficient,101,none,validation_best,ood,96,0.1727054258378642,0,0,64,34049,1.5813649632036686
allen_cahn,looped,coefficient,101,none,final_step,ood,64,0.07866755846235352,0,0,64,34049,
allen_cahn,looped,coefficient,101,none,final_step,ood,96,0.1727054258378642,0,0,64,34049,
allen_cahn,looped,coefficient,101,response_matched,validation_best,test,64,0.004064536927226192,0,0,64,34049,1.5358414500951767
allen_cahn,looped,coefficient,101,response_matched,validation_best,test,96,0.006415057937205388,0,0,64,34049,1.5358414500951767
allen_cahn,looped,coefficient,101,response_matched,final_step,test,64,0.004196229559256248,0,0,64,34049,
allen_cahn,looped,coefficient,101,response_matched,final_step,test,96,0.00654059260395982,0,0,64,34049,
allen_cahn,looped,coefficient,101,response_matched,validation_best,ood,64,0.8404697565941461,0,0,64,34049,1.5358414500951767
allen_cahn,looped,coefficient,101,response_matched,validation_best,ood,96,1.4687705178277781,0,0,64,34049,1.5358414500951767
allen_cahn,looped,coefficient,101,response_matched,final_step,ood,64,0.79070338953575,0,0,64,34049,
allen_cahn,looped,coefficient,101,response_matched,final_step,ood,96,1.3844701052224102,0,0,64,34049,
allen_cahn,looped,coefficient,101,smooth,validation_best,test,64,0.0020862717310963785,0,0,64,34049,1.5761599410325289
allen_cahn,looped,coefficient,101,smooth,validation_best,test,96,0.002863255776215712,0,0,64,34049,1.5761599410325289
allen_cahn,looped,coefficient,101,smooth,final_step,test,64,0.0020862717310963785,0,0,64,34049,
allen_cahn,looped,coefficient,101,smooth,final_step,test,96,0.002863255776215712,0,0,64,34049,
allen_cahn,looped,coefficient,101,smooth,validation_best,ood,64,0.29695956450426664,0,0,64,34049,1.5761599410325289
allen_cahn,looped,coefficient,101,smooth,validation_best,ood,96,0.7401071031864912,0,0,64,34049,1.5761599410325289
allen_cahn,looped,coefficient,101,smooth,final_step,ood,64,0.29695956450426664,0,0,64,34049,
allen_cahn,looped,coefficient,101,smooth,final_step,ood,96,0.7401071031864912,0,0,64,34049,
allen_cahn,looped,coefficient,202,iid,validation_best,test,64,0.0027219199172521247,0,0,64,34049,1.5385404927656054
allen_cahn,looped,coefficient,202,iid,validation_best,test,96,0.0042271054863192905,0,0,64,34049,1.5385404927656054
allen_cahn,looped,coefficient,202,iid,final_step,test,64,0.002696451146336598,0,0,64,34049,
allen_cahn,looped,coefficient,202,iid,final_step,test,96,0.00440180478108354,0,0,64,34049,
allen_cahn,looped,coefficient,202,iid,validation_best,ood,64,0.2441725510409256,0,0,64,34049,1.5385404927656054
allen_cahn,looped,coefficient,202,iid,validation_best,ood,96,0.4867707215072652,0,0,64,34049,1.5385404927656054
allen_cahn,looped,coefficient,202,iid,final_step,ood,64,0.38855875306435905,0,0,64,34049,
allen_cahn,looped,coefficient,202,iid,final_step,ood,96,0.7284513233392053,0,0,64,34049,
allen_cahn,looped,coefficient,202,none,validation_best,test,64,0.003606062221567008,0,0,64,34049,1.5378379495814443
allen_cahn,looped,coefficient,202,none,validation_best,test,96,0.004661909223957039,0,0,64,34049,1.5378379495814443
allen_cahn,looped,coefficient,202,none,final_step,test,64,0.003606062221567008,0,0,64,34049,
allen_cahn,looped,coefficient,202,none,final_step,test,96,0.004661909223957039,0,0,64,34049,
allen_cahn,looped,coefficient,202,none,validation_best,ood,64,0.04737424972468762,0,0,64,34049,1.5378379495814443
allen_cahn,looped,coefficient,202,none,validation_best,ood,96,0.08838894351687365,0,0,64,34049,1.5378379495814443
allen_cahn,looped,coefficient,202,none,final_step,ood,64,0.04737424972468762,0,0,64,34049,
allen_cahn,looped,coefficient,202,none,final_step,ood,96,0.08838894351687365,0,0,64,34049,
allen_cahn,looped,coefficient,202,response_matched,validation_best,test,64,0.0029090688897479566,0,0,64,34049,1.538429455831647
allen_cahn,looped,coefficient,202,response_matched,validation_best,test,96,0.004911292940125378,0,0,64,34049,1.538429455831647
allen_cahn,looped,coefficient,202,response_matched,final_step,test,64,0.0029090688897479566,0,0,64,34049,
allen_cahn,looped,coefficient,202,response_matched,final_step,test,96,0.004911292940125378,0,0,64,34049,
allen_cahn,looped,coefficient,202,response_matched,validation_best,ood,64,0.3200892431339213,0,0,64,34049,1.538429455831647
allen_cahn,looped,coefficient,202,response_matched,validation_best,ood,96,0.5449918351828369,0,0,64,34049,1.538429455831647
allen_cahn,looped,coefficient,202,response_matched,final_step,ood,64,0.3200892431339213,0,0,64,34049,
allen_cahn,looped,coefficient,202,response_matched,final_step,ood,96,0.5449918351828369,0,0,64,34049,
allen_cahn,looped,coefficient,202,smooth,validation_best,test,64,0.003090988016322682,0,0,64,34049,1.5384464524686337
allen_cahn,looped,coefficient,202,smooth,validation_best,test,96,0.004127128891504943,0,0,64,34049,1.5384464524686337
allen_cahn,looped,coefficient,202,smooth,final_step,test,64,0.004865316678899501,0,0,64,34049,
allen_cahn,looped,coefficient,202,smooth,final_step,test,96,0.008250646824486322,0,0,64,34049,
allen_cahn,looped,coefficient,202,smooth,validation_best,ood,64,0.21503449985801382,0,0,64,34049,1.5384464524686337
allen_cahn,looped,coefficient,202,smooth,validation_best,ood,96,0.4282498126066656,0,0,64,34049,1.5384464524686337
allen_cahn,looped,coefficient,202,smooth,final_step,ood,64,0.2453266601722781,0,0,64,34049,
allen_cahn,looped,coefficient,202,smooth,final_step,ood,96,0.5015585535407634,0,0,64,34049,
allen_cahn,looped,coefficient,303,iid,validation_best,test,64,0.0027690187893465446,0,0,64,34049,1.543311937712133
allen_cahn,looped,coefficient,303,iid,validation_best,test,96,0.004055612863933522,0,0,64,34049,1.543311937712133
allen_cahn,looped,coefficient,303,iid,final_step,test,64,0.002939785408695217,0,0,64,34049,
allen_cahn,looped,coefficient,303,iid,final_step,test,96,0.004712654589996183,0,0,64,34049,
allen_cahn,looped,coefficient,303,iid,validation_best,ood,64,0.2961560889628885,0,0,64,34049,1.543311937712133
allen_cahn,looped,coefficient,303,iid,validation_best,ood,96,0.5786250057058832,0,0,64,34049,1.543311937712133
allen_cahn,looped,coefficient,303,iid,final_step,ood,64,0.3520977337447846,0,0,64,34049,
allen_cahn,looped,coefficient,303,iid,final_step,ood,96,0.6864032144233647,0,0,64,34049,
allen_cahn,looped,coefficient,303,none,validation_best,test,64,0.004676736215866617,0,0,64,34049,1.5779199544340372
allen_cahn,looped,coefficient,303,none,validation_best,test,96,0.005543156949279501,0,0,64,34049,1.5779199544340372
allen_cahn,looped,coefficient,303,none,final_step,test,64,0.004676736215866617,0,0,64,34049,
allen_cahn,looped,coefficient,303,none,final_step,test,96,0.005543156949279501,0,0,64,34049,
allen_cahn,looped,coefficient,303,none,validation_best,ood,64,0.05844524339851098,0,0,64,34049,1.5779199544340372
allen_cahn,looped,coefficient,303,none,validation_best,ood,96,0.09980829606251145,0,0,64,34049,1.5779199544340372
allen_cahn,looped,coefficient,303,none,final_step,ood,64,0.05844524339851098,0,0,64,34049,
allen_cahn,looped,coefficient,303,none,final_step,ood,96,0.09980829606251145,0,0,64,34049,
allen_cahn,looped,coefficient,303,response_matched,validation_best,test,64,0.003059007900629074,0,0,64,34049,1.5466829529032111
allen_cahn,looped,coefficient,303,response_matched,validation_best,test,96,0.004624448048861233,0,0,64,34049,1.5466829529032111
allen_cahn,looped,coefficient,303,response_matched,final_step,test,64,0.0031607413631937753,0,0,64,34049,
allen_cahn,looped,coefficient,303,response_matched,final_step,test,96,0.005087893446394709,0,0,64,34049,
allen_cahn,looped,coefficient,303,response_matched,validation_best,ood,64,0.36702098856304133,0,0,64,34049,1.5466829529032111
allen_cahn,looped,coefficient,303,response_matched,validation_best,ood,96,0.6871198520620396,0,0,64,34049,1.5466829529032111
allen_cahn,looped,coefficient,303,response_matched,final_step,ood,64,0.382668305684831,0,0,64,34049,
allen_cahn,looped,coefficient,303,response_matched,final_step,ood,96,0.7113786844115946,0,0,64,34049,
allen_cahn,looped,coefficient,303,smooth,validation_best,test,64,0.002522635613082247,0,0,64,34049,1.5207839896902442
allen_cahn,looped,coefficient,303,smooth,validation_best,test,96,0.0036164702015966483,0,0,64,34049,1.5207839896902442
allen_cahn,looped,coefficient,303,smooth,final_step,test,64,0.002522635613082247,0,0,64,34049,
allen_cahn,looped,coefficient,303,smooth,final_step,test,96,0.0036164702015966483,0,0,64,34049,
allen_cahn,looped,coefficient,303,smooth,validation_best,ood,64,0.12748176568281977,0,0,64,34049,1.5207839896902442
allen_cahn,looped,coefficient,303,smooth,validation_best,ood,96,0.25556993240429665,0,0,64,34049,1.5207839896902442
allen_cahn,looped,coefficient,303,smooth,final_step,ood,64,0.12748176568281977,0,0,64,34049,
allen_cahn,looped,coefficient,303,smooth,final_step,ood,96,0.25556993240429665,0,0,64,34049,
allen_cahn,looped,coefficient,404,iid,validation_best,test,64,0.00235161505947612,0,0,64,34049,1.5400744508951902
allen_cahn,looped,coefficient,404,iid,validation_best,test,96,0.0035913954163515616,0,0,64,34049,1.5400744508951902
allen_cahn,looped,coefficient,404,iid,final_step,test,64,0.0037901131156323764,0,0,64,34049,
allen_cahn,looped,coefficient,404,iid,final_step,test,96,0.0059407466832401105,0,0,64,34049,
allen_cahn,looped,coefficient,404,iid,validation_best,ood,64,0.17087433493179915,0,0,64,34049,1.5400744508951902
allen_cahn,looped,coefficient,404,iid,validation_best,ood,96,0.3683157323970008,0,0,64,34049,1.5400744508951902
allen_cahn,looped,coefficient,404,iid,final_step,ood,64,0.16916163361700143,0,0,64,34049,
allen_cahn,looped,coefficient,404,iid,final_step,ood,96,0.35511569990769,0,0,64,34049,
allen_cahn,looped,coefficient,404,none,validation_best,test,64,0.003582194868662958,0,0,64,34049,1.5858684433624148
allen_cahn,looped,coefficient,404,none,validation_best,test,96,0.004512013886487734,0,0,64,34049,1.5858684433624148
allen_cahn,looped,coefficient,404,none,final_step,test,64,0.003582194868662958,0,0,64,34049,
allen_cahn,looped,coefficient,404,none,final_step,test,96,0.004512013886487734,0,0,64,34049,
allen_cahn,looped,coefficient,404,none,validation_best,ood,64,0.1533312229639643,0,0,64,34049,1.5858684433624148
allen_cahn,looped,coefficient,404,none,validation_best,ood,96,0.34222297305313576,0,0,64,34049,1.5858684433624148
allen_cahn,looped,coefficient,404,none,final_step,ood,64,0.1533312229639643,0,0,64,34049,
allen_cahn,looped,coefficient,404,none,final_step,ood,96,0.34222297305313576,0,0,64,34049,
allen_cahn,looped,coefficient,404,response_matched,validation_best,test,64,0.003387271453018814,0,0,64,34049,1.5399649506434798
allen_cahn,looped,coefficient,404,response_matched,validation_best,test,96,0.005431821844503637,0,0,64,34049,1.5399649506434798
allen_cahn,looped,coefficient,404,response_matched,final_step,test,64,0.004581760818418323,0,0,64,34049,
allen_cahn,looped,coefficient,404,response_matched,final_step,test,96,0.007414179359879573,0,0,64,34049,
allen_cahn,looped,coefficient,404,response_matched,validation_best,ood,64,0.18954500329343205,0,0,64,34049,1.5399649506434798
allen_cahn,looped,coefficient,404,response_matched,validation_best,ood,96,0.4040716599841403,0,0,64,34049,1.5399649506434798
allen_cahn,looped,coefficient,404,response_matched,final_step,ood,64,0.24616847154237576,0,0,64,34049,
allen_cahn,looped,coefficient,404,response_matched,final_step,ood,96,0.5181734844971212,0,0,64,34049,
allen_cahn,looped,coefficient,404,smooth,validation_best,test,64,0.001694598728700314,0,0,64,34049,1.5843609580770135
allen_cahn,looped,coefficient,404,smooth,validation_best,test,96,0.0025716062472223395,0,0,64,34049,1.5843609580770135
allen_cahn,looped,coefficient,404,smooth,final_step,test,64,0.001694598728700314,0,0,64,34049,
allen_cahn,looped,coefficient,404,smooth,final_step,test,96,0.0025716062472223395,0,0,64,34049,
allen_cahn,looped,coefficient,404,smooth,validation_best,ood,64,0.07034471782110074,0,0,64,34049,1.5843609580770135
allen_cahn,looped,coefficient,404,smooth,validation_best,ood,96,0.13744490496745243,0,0,64,34049,1.5843609580770135
allen_cahn,looped,coefficient,404,smooth,final_step,ood,64,0.07034471782110074,0,0,64,34049,
allen_cahn,looped,coefficient,404,smooth,final_step,ood,96,0.13744490496745243,0,0,64,34049,
allen_cahn,looped,coefficient,505,iid,validation_best,test,64,0.0030433789632449137,0,0,64,34049,1.5323704574257135
allen_cahn,looped,coefficient,505,iid,validation_best,test,96,0.004992100265338362,0,0,64,34049,1.5323704574257135
allen_cahn,looped,coefficient,505,iid,final_step,test,64,0.0019756216299620655,0,0,64,34049,
allen_cahn,looped,coefficient,505,iid,final_step,test,96,0.003025664581323991,0,0,64,34049,
allen_cahn,looped,coefficient,505,iid,validation_best,ood,64,0.21291734185614786,0,0,64,34049,1.5323704574257135
allen_cahn,looped,coefficient,505,iid,validation_best,ood,96,0.35169893095371185,0,0,64,34049,1.5323704574257135
allen_cahn,looped,coefficient,505,iid,final_step,ood,64,0.3402533381069617,0,0,64,34049,
allen_cahn,looped,coefficient,505,iid,final_step,ood,96,0.5986075217553074,0,0,64,34049,
allen_cahn,looped,coefficient,505,none,validation_best,test,64,0.004782896826822869,0,0,64,34049,1.5819234540686011
allen_cahn,looped,coefficient,505,none,validation_best,test,96,0.006493413831936431,0,0,64,34049,1.5819234540686011
allen_cahn,looped,coefficient,505,none,final_step,test,64,0.004782896826822869,0,0,64,34049,
allen_cahn,looped,coefficient,505,none,final_step,test,96,0.006493413831936431,0,0,64,34049,
allen_cahn,looped,coefficient,505,none,validation_best,ood,64,0.1331157605453921,0,0,64,34049,1.5819234540686011
allen_cahn,looped,coefficient,505,none,validation_best,ood,96,0.28230778777524657,0,0,64,34049,1.5819234540686011
allen_cahn,looped,coefficient,505,none,final_step,ood,64,0.1331157605453921,0,0,64,34049,
allen_cahn,looped,coefficient,505,none,final_step,ood,96,0.28230778777524657,0,0,64,34049,
allen_cahn,looped,coefficient,505,response_matched,validation_best,test,64,0.0020067054504857573,0,0,64,34049,1.5386389568448067
allen_cahn,looped,coefficient,505,response_matched,validation_best,test,96,0.0031134814480268482,0,0,64,34049,1.5386389568448067
allen_cahn,looped,coefficient,505,response_matched,final_step,test,64,0.0020067054504857573,0,0,64,34049,
allen_cahn,looped,coefficient,505,response_matched,final_step,test,96,0.0031134814480268482,0,0,64,34049,
allen_cahn,looped,coefficient,505,response_matched,validation_best,ood,64,0.34423394119431805,0,0,64,34049,1.5386389568448067
allen_cahn,looped,coefficient,505,response_matched,validation_best,ood,96,0.5546832178287104,0,0,64,34049,1.5386389568448067
allen_cahn,looped,coefficient,505,response_matched,final_step,ood,64,0.34423394119431805,0,0,64,34049,
allen_cahn,looped,coefficient,505,response_matched,final_step,ood,96,0.5546832178287104,0,0,64,34049,
allen_cahn,looped,coefficient,505,smooth,validation_best,test,64,0.002390722507704779,0,0,64,34049,1.5748414443805814
allen_cahn,looped,coefficient,505,smooth,validation_best,test,96,0.003567880502358974,0,0,64,34049,1.5748414443805814
allen_cahn,looped,coefficient,505,smooth,final_step,test,64,0.002420952376371799,0,0,64,34049,
allen_cahn,looped,coefficient,505,smooth,final_step,test,96,0.0036057012259525325,0,0,64,34049,
allen_cahn,looped,coefficient,505,smooth,validation_best,ood,64,0.12699219008274554,0,0,64,34049,1.5748414443805814
allen_cahn,looped,coefficient,505,smooth,validation_best,ood,96,0.1796658617899804,0,0,64,34049,1.5748414443805814
allen_cahn,looped,coefficient,505,smooth,final_step,ood,64,0.13061119812493516,0,0,64,34049,
allen_cahn,looped,coefficient,505,smooth,final_step,ood,96,0.1880745945455426,0,0,64,34049,
allen_cahn,looped,coefficient,606,iid,validation_best,test,64,0.003387512331179121,0,0,64,34049,1.5358669450506568
allen_cahn,looped,coefficient,606,iid,validation_best,test,96,0.005275660493788581,0,0,64,34049,1.5358669450506568
allen_cahn,looped,coefficient,606,iid,final_step,test,64,0.002649380928263334,0,0,64,34049,
allen_cahn,looped,coefficient,606,iid,final_step,test,96,0.004023858267564573,0,0,64,34049,
allen_cahn,looped,coefficient,606,iid,validation_best,ood,64,0.3419740385635688,0,0,64,34049,1.5358669450506568
allen_cahn,looped,coefficient,606,iid,validation_best,ood,96,0.8211208686129261,0,0,64,34049,1.5358669450506568
allen_cahn,looped,coefficient,606,iid,final_step,ood,64,0.4806089585304356,0,0,64,34049,
allen_cahn,looped,coefficient,606,iid,final_step,ood,96,1.0049975760700225,0,0,64,34049,
allen_cahn,looped,coefficient,606,none,validation_best,test,64,0.006464044734437069,0,0,64,34049,1.5739645110443234
allen_cahn,looped,coefficient,606,none,validation_best,test,96,0.007477090307565751,0,0,64,34049,1.5739645110443234
allen_cahn,looped,coefficient,606,none,final_step,test,64,0.0064789808778424884,0,0,64,34049,
allen_cahn,looped,coefficient,606,none,final_step,test,96,0.00780482046495834,0,0,64,34049,
allen_cahn,looped,coefficient,606,none,validation_best,ood,64,0.5159514730509649,0,0,64,34049,1.5739645110443234
allen_cahn,looped,coefficient,606,none,validation_best,ood,96,1.2208407773309418,0,0,64,34049,1.5739645110443234
allen_cahn,looped,coefficient,606,none,final_step,ood,64,0.38234693540977105,0,0,64,34049,
allen_cahn,looped,coefficient,606,none,final_step,ood,96,0.9085091787513875,0,0,64,34049,
allen_cahn,looped,coefficient,606,response_matched,validation_best,test,64,0.002918069782634203,0,0,64,34049,1.5340009471401572
allen_cahn,looped,coefficient,606,response_matched,validation_best,test,96,0.004433198983252451,0,0,64,34049,1.5340009471401572
allen_cahn,looped,coefficient,606,response_matched,final_step,test,64,0.002918069782634203,0,0,64,34049,
allen_cahn,looped,coefficient,606,response_matched,final_step,test,96,0.004433198983252451,0,0,64,34049,
allen_cahn,looped,coefficient,606,response_matched,validation_best,ood,64,0.49087039923813336,0,0,64,34049,1.5340009471401572
allen_cahn,looped,coefficient,606,response_matched,validation_best,ood,96,1.0045379215864614,0,0,64,34049,1.5340009471401572
allen_cahn,looped,coefficient,606,response_matched,final_step,ood,64,0.49087039923813336,0,0,64,34049,
allen_cahn,looped,coefficient,606,response_matched,final_step,ood,96,1.0045379215864614,0,0,64,34049,
allen_cahn,looped,coefficient,606,smooth,validation_best,test,64,0.0032231241520810916,0,0,64,34049,1.6690399497747421
allen_cahn,looped,coefficient,606,smooth,validation_best,test,96,0.005029457083884803,0,0,64,34049,1.6690399497747421
allen_cahn,looped,coefficient,606,smooth,final_step,test,64,0.0026697861671668432,0,0,64,34049,
allen_cahn,looped,coefficient,606,smooth,final_step,test,96,0.0039649097348087485,0,0,64,34049,
allen_cahn,looped,coefficient,606,smooth,validation_best,ood,64,0.42078849852802946,0,0,64,34049,1.6690399497747421
allen_cahn,looped,coefficient,606,smooth,validation_best,ood,96,0.9733886962579301,0,0,64,34049,1.6690399497747421
allen_cahn,looped,coefficient,606,smooth,final_step,ood,64,0.45359683168415543,0,0,64,34049,
allen_cahn,looped,coefficient,606,smooth,final_step,ood,96,1.0394937534335633,0,0,64,34049,
allen_cahn,looped,correct,101,iid,validation_best,test,64,0.0038752674986763935,0,0,64,34049,1.5371539629995823
allen_cahn,looped,correct,101,iid,validation_best,test,96,0.006171416122345619,0,0,64,34049,1.5371539629995823
allen_cahn,looped,correct,101,iid,final_step,test,64,0.003888003039343224,0,0,64,34049,
allen_cahn,looped,correct,101,iid,final_step,test,96,0.0059430489933165465,0,0,64,34049,
allen_cahn,looped,correct,101,iid,validation_best,ood,64,0.1771089553753349,0,0,64,34049,1.5371539629995823
allen_cahn,looped,correct,101,iid,validation_best,ood,96,0.4652753472282356,0,0,64,34049,1.5371539629995823
allen_cahn,looped,correct,101,iid,final_step,ood,64,0.38789239650197516,0,0,64,34049,
allen_cahn,looped,correct,101,iid,final_step,ood,96,0.8896138782437266,0,0,64,34049,
allen_cahn,looped,correct,101,none,validation_best,test,64,0.005798858039631427,0,0,64,34049,1.5449154423549771
allen_cahn,looped,correct,101,none,validation_best,test,96,0.007797004980521309,0,0,64,34049,1.5449154423549771
allen_cahn,looped,correct,101,none,final_step,test,64,0.005798858039631427,0,0,64,34049,
allen_cahn,looped,correct,101,none,final_step,test,96,0.007797004980521309,0,0,64,34049,
allen_cahn,looped,correct,101,none,validation_best,ood,64,0.07866766303059691,0,0,64,34049,1.5449154423549771
allen_cahn,looped,correct,101,none,validation_best,ood,96,0.17270561918734256,0,0,64,34049,1.5449154423549771
allen_cahn,looped,correct,101,none,final_step,ood,64,0.07866766303059691,0,0,64,34049,
allen_cahn,looped,correct,101,none,final_step,ood,96,0.17270561918734256,0,0,64,34049,
allen_cahn,looped,correct,101,response_matched,validation_best,test,64,0.003539013683227843,0,0,64,34049,1.5354714589193463
allen_cahn,looped,correct,101,response_matched,validation_best,test,96,0.0054054532371867,0,0,64,34049,1.5354714589193463
allen_cahn,looped,correct,101,response_matched,final_step,test,64,0.003539013683227843,0,0,64,34049,
allen_cahn,looped,correct,101,response_matched,final_step,test,96,0.0054054532371867,0,0,64,34049,
allen_cahn,looped,correct,101,response_matched,validation_best,ood,64,0.654916177188781,0,0,64,34049,1.5354714589193463
allen_cahn,looped,correct,101,response_matched,validation_best,ood,96,1.208588855853833,0,0,64,34049,1.5354714589193463
allen_cahn,looped,correct,101,response_matched,final_step,ood,64,0.654916177188781,0,0,64,34049,
allen_cahn,looped,correct,101,response_matched,final_step,ood,96,1.208588855853833,0,0,64,34049,
allen_cahn,looped,correct,101,smooth,validation_best,test,64,0.0033436620791627014,0,0,64,34049,1.5240814536809921
allen_cahn,looped,correct,101,smooth,validation_best,test,96,0.005088537148937237,0,0,64,34049,1.5240814536809921
allen_cahn,looped,correct,101,smooth,final_step,test,64,0.0033436620791627014,0,0,64,34049,
allen_cahn,looped,correct,101,smooth,final_step,test,96,0.005088537148937237,0,0,64,34049,
allen_cahn,looped,correct,101,smooth,validation_best,ood,64,0.060129585807040975,0,0,64,34049,1.5240814536809921
allen_cahn,looped,correct,101,smooth,validation_best,ood,96,0.12417769057701437,0,0,64,34049,1.5240814536809921
allen_cahn,looped,correct,101,smooth,final_step,ood,64,0.060129585807040975,0,0,64,34049,
allen_cahn,looped,correct,101,smooth,final_step,ood,96,0.12417769057701437,0,0,64,34049,
allen_cahn,looped,correct,202,iid,validation_best,test,64,0.00318350416314217,0,0,64,34049,1.53816151432693
allen_cahn,looped,correct,202,iid,validation_best,test,96,0.004973872951322086,0,0,64,34049,1.53816151432693
allen_cahn,looped,correct,202,iid,final_step,test,64,0.0031528347031516413,0,0,64,34049,
allen_cahn,looped,correct,202,iid,final_step,test,96,0.0051038922127687085,0,0,64,34049,
allen_cahn,looped,correct,202,iid,validation_best,ood,64,0.2942071549245284,0,0,64,34049,1.53816151432693
allen_cahn,looped,correct,202,iid,validation_best,ood,96,0.6088786700604725,0,0,64,34049,1.53816151432693
allen_cahn,looped,correct,202,iid,final_step,ood,64,0.5373870687905935,0,0,64,34049,
allen_cahn,looped,correct,202,iid,final_step,ood,96,0.9736954711502033,0,0,64,34049,
allen_cahn,looped,correct,202,none,validation_best,test,64,0.0036060720941206714,0,0,64,34049,1.5396465081721544
allen_cahn,looped,correct,202,none,validation_best,test,96,0.004661926832032185,0,0,64,34049,1.5396465081721544
allen_cahn,looped,correct,202,none,final_step,test,64,0.0036060720941206714,0,0,64,34049,
allen_cahn,looped,correct,202,none,final_step,test,96,0.004661926832032185,0,0,64,34049,
allen_cahn,looped,correct,202,none,validation_best,ood,64,0.0473740292148932,0,0,64,34049,1.5396465081721544
allen_cahn,looped,correct,202,none,validation_best,ood,96,0.08838843673152041,0,0,64,34049,1.5396465081721544
allen_cahn,looped,correct,202,none,final_step,ood,64,0.0473740292148932,0,0,64,34049,
allen_cahn,looped,correct,202,none,final_step,ood,96,0.08838843673152041,0,0,64,34049,
allen_cahn,looped,correct,202,response_matched,validation_best,test,64,0.002352568159168511,0,0,64,34049,1.5360629418864846
allen_cahn,looped,correct,202,response_matched,validation_best,test,96,0.003554644259803267,0,0,64,34049,1.5360629418864846
allen_cahn,looped,correct,202,response_matched,final_step,test,64,0.003863458037323242,0,0,64,34049,
allen_cahn,looped,correct,202,response_matched,final_step,test,96,0.006883660188203928,0,0,64,34049,
allen_cahn,looped,correct,202,response_matched,validation_best,ood,64,0.9843018911316506,0,0,64,34049,1.5360629418864846
allen_cahn,looped,correct,202,response_matched,validation_best,ood,96,1.470857678396688,0,0,64,34049,1.5360629418864846
allen_cahn,looped,correct,202,response_matched,final_step,ood,64,0.9793009758807898,0,0,64,34049,
allen_cahn,looped,correct,202,response_matched,final_step,ood,96,1.4568157148177079,0,0,64,34049,
allen_cahn,looped,correct,202,smooth,validation_best,test,64,0.0015992277604476302,0,0,64,34049,1.5339739387854934
allen_cahn,looped,correct,202,smooth,validation_best,test,96,0.0023766861811344393,0,0,64,34049,1.5339739387854934
allen_cahn,looped,correct,202,smooth,final_step,test,64,0.0015992277604476302,0,0,64,34049,
allen_cahn,looped,correct,202,smooth,final_step,test,96,0.0023766861811344393,0,0,64,34049,
allen_cahn,looped,correct,202,smooth,validation_best,ood,64,0.4296122197370309,0,0,64,34049,1.5339739387854934
allen_cahn,looped,correct,202,smooth,validation_best,ood,96,0.8879689059222216,0,0,64,34049,1.5339739387854934
allen_cahn,looped,correct,202,smooth,final_step,ood,64,0.4296122197370309,0,0,64,34049,
allen_cahn,looped,correct,202,smooth,final_step,ood,96,0.8879689059222216,0,0,64,34049,
allen_cahn,looped,correct,303,iid,validation_best,test,64,0.0036715944220999663,0,0,64,34049,1.533262967132032
